N;DELAY;BUF SIZE;KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
9;2.0;120732254;1;1.338421;False;False;False;True
9;1.2;120732254;9;1.739;False;False;True;True
9;2.2;120732254;0;1.319176;False;False;False;True
9;1.2;120732254;9;1.747;False;False;True;True
9;1.2;120732254;9;1.75;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;1.7;120732254;9;31.101;True;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.2;120732254;9;1.739;False;False;True;True
9;2.0;120732254;1;1.334804;False;False;False;True
9;1.7;120732254;1;1.476072;False;False;False;True
9;1.2;120732254;9;1.752;False;False;True;True
9;2.0;120732254;1;1.298168;False;False;False;True
9;1.5;120732254;9;2.038;False;False;True;True
9;2.0;120732254;1;1.314417;False;False;False;True
9;2.0;120732254;1;1.340801;False;False;False;True
9;2.2;120732254;1;1.351218;False;False;False;True
9;2.2;120732254;1;1.325014;False;False;False;True
9;1.5;120732254;9;2.038;False;False;True;True
9;1.7;120732254;1;1.305279;False;False;False;True
9;1.2;120732254;9;1.746;False;False;True;True
9;2.2;120732254;1;1.314142;False;False;False;True
9;2.0;120732254;1;1.327507;False;False;False;True
9;1.5;120732254;9;2.042;False;False;True;True
9;1.2;120732254;9;1.739;False;False;True;True
9;2.2;120732254;0;1.334664;False;False;False;True
9;2.0;120732254;1;1.343849;False;False;False;True
9;1.2;120732254;9;1.738;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;2.0;120732254;1;1.320541;False;False;False;True
9;1.7;120732254;9;2.238;False;False;True;True
9;2.2;120732254;1;1.347894;False;False;False;True
9;1.7;120732254;1;1.441659;False;False;False;True
9;2.2;120732254;0;1.336266;False;False;False;True
9;1.7;120732254;1;1.281696;False;False;False;True
9;2.0;120732254;1;1.334622;False;False;False;True
9;2.0;120732254;1;1.329441;False;False;False;True
9;2.0;120732254;1;1.344242;False;False;False;True
9;2.0;120732254;1;1.340303;False;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;2.0;120732254;1;1.327822;False;False;False;True
9;2.0;120732254;1;1.325566;False;False;False;True
9;2.2;120732254;0;1.326708;False;False;False;True
9;1.2;120732254;9;1.738;False;False;True;True
9;1.7;120732254;1;1.452749;False;False;False;True
9;2.2;120732254;0;1.328765;False;False;False;True
9;2.2;120732254;0;1.371183;False;False;False;True
9;2.0;120732254;1;1.327347;False;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.7;120732254;9;31.092;True;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;1.7;120732254;1;1.47316;False;False;False;True
9;2.2;120732254;0;1.329626;False;False;False;True
9;2.2;120732254;0;1.322582;False;False;False;True
9;1.2;120732254;9;1.738;False;False;True;True
9;1.2;120732254;9;1.738;False;False;True;True
9;2.2;120732254;0;1.343721;False;False;False;True
9;1.7;120732254;1;1.492791;False;False;False;True
9;2.0;120732254;1;1.336981;False;False;False;True
9;2.0;120732254;1;1.326229;False;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.2;120732254;9;1.751;False;False;True;True
9;2.2;120732254;0;1.343996;False;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;2.2;120732254;0;1.33018;False;False;False;True
9;2.0;120732254;1;1.343437;False;False;False;True
9;1.7;120732254;1;1.46461;False;False;False;True
9;2.2;120732254;1;1.330759;False;False;False;True
9;1.2;120732254;9;1.738;False;False;True;True
9;2.0;120732254;1;1.317191;False;False;False;True
9;2.2;120732254;0;1.319722;False;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;2.2;120732254;0;1.328462;False;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;2.2;120732254;0;1.32531;False;False;False;True
9;1.2;120732254;9;1.739;False;False;True;True
9;2.0;120732254;1;1.332949;False;False;False;True
9;1.2;120732254;9;1.738;False;False;True;True
9;2.0;120732254;1;1.327292;False;False;False;True
9;2.2;120732254;0;1.335188;False;False;False;True
9;1.2;120732254;9;1.739;False;False;True;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.7;120732254;1;1.495571;False;False;False;True
9;2.0;120732254;1;1.322853;False;False;False;True
9;2.2;120732254;0;1.325508;False;False;False;True
9;1.5;120732254;9;2.039;False;False;True;True
9;2.0;120732254;1;1.339043;False;False;False;True
9;1.2;120732254;9;1.738;False;False;True;True
9;1.7;120732254;9;31.096;True;False;False;True
9;2.2;120732254;0;1.340718;False;False;False;True
9;2.0;120732254;1;1.330801;False;False;False;True
9;1.2;120732254;9;1.739;False;False;True;True
9;1.2;120732254;9;1.752;False;False;True;True
9;1.7;120732254;1;1.468404;False;False;False;True
