N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
56;3;13;15519417;8;10;7.902;False;False;True;True
26;3;19;32763479;4;26;5.537;False;False;True;True
48;3;14;18056523;8;2;31.247;True;True;False;True
13;2;27;46541937;3;13;3.985;False;False;True;True
7;3;37;68019389;2;7;4.437;False;False;True;True
12;2;28;49128859;4;12;4.495;False;False;True;True
12;2;28;49134627;2;12;3.416;False;False;True;True
32;3;17;26794194;8;6;7.563;False;False;True;True
52;2;13;16710642;11;52;8.46;False;True;True;True
38;3;16;22682619;3;4;6.065;False;False;True;True
13;3;27;46556640;5;13;6.019;False;False;True;True
17;2;24;49118831;5;17;4.536;False;False;True;True
30;3;18;28524173;2;2;4.504;False;False;False;True
31;2;17;27635405;3;3;4.785;False;False;False;True
21;4;21;40190298;4;2;30.266;True;True;False;True
21;2;21;40198313;5;21;4.501;False;False;True;True
35;2;16;24572155;6;5;6.136;False;False;True;True
25;3;20;34009007;1;1;5.417;False;False;False;True
53;2;13;16402248;6;4;6.091;False;False;False;True
5;4;44;80391625;0;0;7.962;False;False;False;True
55;3;13;15802286;4;6;6.018;False;True;True;True
24;4;20;35364529;5;2;6.564;False;False;False;True
40;3;15;21580482;5;3;6.402;False;False;True;True
60;4;12;14499753;10;60;9.739;False;False;True;True
44;4;15;19676524;6;3;31.211;True;True;True;True
61;2;12;14259735;7;61;6.531;False;True;True;True
59;4;13;14764715;0;0;4.282;False;False;False;True
54;3;13;16097078;7;4;7.594;False;False;True;True
9;4;33;58961260;3;4;9.185;False;False;True;True
61;2;12;14263736;3;6;4.697;False;False;True;False
14;2;26;44206347;3;14;4.003;False;False;True;True
13;4;27;46531940;6;1;7.56;False;False;False;True
52;3;13;16709153;4;3;5.753;False;False;False;True
26;3;19;32759308;6;26;6.724;False;False;True;True
40;3;15;21566268;9;40;8.449;False;False;True;True
63;4;12;13814878;0;0;4.331;False;False;False;True
33;2;17;26031226;4;33;4.541;False;False;True;True
35;4;16;24586608;6;35;7.807;False;False;True;True
45;3;14;19244282;6;2;6.968;False;False;False;True
8;4;35;63173418;2;8;5.529;False;False;True;True
58;3;13;14997262;7;1;7.439;False;False;False;True
21;2;21;40211101;4;21;4.545;False;False;True;True
35;2;16;24578142;4;4;5.612;False;False;False;True
18;4;23;46538564;2;2;7.436;False;False;False;True
55;2;13;15794296;7;15;6.675;False;False;True;False
53;3;13;16373988;10;19;9.02;False;False;True;True
54;3;13;16085716;4;4;5.891;False;True;False;True
15;4;25;42111897;6;1;7.038;False;False;False;True
19;2;22;44230906;3;19;3.974;False;False;True;True
19;4;22;44207281;3;19;6.016;False;False;True;True
53;4;13;16395751;7;15;8.171;False;False;True;True
59;2;13;14738461;9;7;8.05;False;True;True;True
55;4;13;15812327;10;0;9.175;False;False;False;True
33;4;17;26014654;4;3;31.218;True;True;False;True
59;2;13;14759560;8;59;6.916;False;False;True;True
23;2;20;36842362;3;23;3.921;False;False;True;True
16;4;25;52024249;5;3;30.264;True;True;False;True
55;2;13;15808901;6;6;6.158;False;False;True;True
15;4;25;42115844;6;1;7.615;False;False;False;True
54;2;13;16097895;5;54;5.444;False;True;True;True
61;4;12;14264866;4;0;6.697;False;False;False;True
54;2;13;16073702;7;54;31.241;True;False;True;True
20;4;22;42100410;4;20;6.494;False;False;True;True
29;3;18;29485061;7;29;7.171;False;False;True;True
59;2;13;14735552;3;3;5.18;False;False;False;True
29;3;18;29489946;6;13;6.249;False;False;True;True
47;4;14;18445820;8;0;8.742;False;False;False;True
55;2;13;15794359;1;55;31.266;True;False;False;True
12;4;28;49141210;6;4;7.062;False;False;True;True
61;3;12;14265541;6;61;6.837;False;True;True;True
62;2;12;14057882;12;21;9.459;False;False;True;True
61;4;12;14289019;6;1;7.775;False;False;False;True
54;4;13;16084705;7;0;8.231;False;False;False;True
52;4;13;16697247;11;0;10.4;False;False;False;True
7;3;37;68016153;1;7;4.119;False;False;True;True
56;4;13;15521763;8;0;8.826;False;False;False;True
59;3;13;14763311;2;1;4.924;False;False;False;True
4;2;50;88431393;1;4;3.963;False;False;True;True
13;4;27;46545716;2;7;5.413;False;False;True;True
52;3;13;16706577;6;4;6.879;False;True;True;True
33;4;17;26019178;1;1;5.913;False;False;False;True
44;3;15;19661602;4;44;5.58;False;False;True;True
44;4;15;19677150;2;2;5.582;False;False;False;True
63;4;12;13821327;6;0;7.674;False;False;False;True
22;3;21;38446516;9;22;8.337;False;False;True;True
4;4;50;88411981;1;1;6.627;False;False;False;True
7;4;37;68005422;4;4;6.174;False;False;True;True
64;2;12;13602188;7;64;6.77;False;False;True;True
57;3;13;15272216;4;2;5.817;False;False;False;True
13;4;27;46539797;2;2;6.07;False;False;False;True
49;4;14;17708062;7;1;8.443;False;False;False;True
42;3;15;20571472;5;7;6.78;False;False;True;True
41;3;15;21058784;8;5;8.304;False;False;True;True
28;4;18;30489871;4;1;6.518;False;False;False;True
58;3;13;14989142;6;23;7.006;False;False;True;True
13;4;27;46541386;7;3;8.189;False;False;False;True
17;4;24;49134982;3;4;7.424;False;False;True;True
33;2;17;26030757;4;33;4.811;False;False;True;True
59;4;13;14733902;9;1;9.442;False;False;False;True
24;4;20;35392159;5;2;7.152;False;False;False;True
5;2;44;80378926;1;5;3.748;False;False;True;True
59;2;13;14742122;10;4;8.423;False;False;False;True
59;2;13;14738260;2;2;5.417;False;False;False;True
14;4;26;44230944;1;14;4.797;False;False;True;True
21;4;21;40189490;7;10;7.787;False;True;True;True
62;4;12;14062098;4;1;6.82;False;False;False;True
21;2;21;40196702;3;21;3.413;False;False;True;True
41;2;15;21070818;9;4;7.764;False;False;False;True
41;4;15;21066466;3;41;6.109;False;False;True;True
29;2;18;29480483;8;29;6.632;False;False;True;True
15;2;25;42109693;4;15;4.426;False;False;True;True
5;2;44;80391896;2;5;3.329;False;False;True;True
7;3;37;68030192;4;7;4.897;False;False;True;True
16;4;25;52021086;5;3;7.167;False;False;False;True
54;4;13;16077557;4;1;6.673;False;False;False;True
20;2;22;42111376;4;20;3.936;False;False;True;True
41;4;15;21078921;5;41;7.305;False;True;True;True
57;4;13;15273792;7;0;7.522;False;False;False;True
50;4;14;17337767;6;1;7.774;False;False;False;True
37;4;16;23294884;6;6;7.461;False;False;True;True
17;4;24;49138337;2;2;7.167;False;False;False;True
61;3;12;14281678;3;3;5.597;False;True;False;True
5;3;44;80377290;0;0;7.6;False;False;False;True
45;3;14;19222039;5;5;6.551;False;False;True;True
33;3;17;26006833;3;3;5.899;False;False;False;True
50;3;14;17333772;4;26;5.741;False;True;True;True
13;3;27;46538655;5;13;6.313;False;False;True;True
40;4;15;21578995;5;40;7.416;False;False;True;True
5;2;44;80393088;3;5;3.857;False;False;True;True
21;3;21;40208540;1;1;6.304;False;False;False;True
55;2;13;15794686;8;5;7.15;False;False;False;True
8;3;35;63157775;3;8;4.998;False;False;True;True
18;2;23;46533201;6;18;5.565;False;False;True;True
22;2;21;38435366;7;22;6.069;False;False;True;True
21;4;21;40185973;4;10;30.272;True;True;True;True
20;4;22;42106238;3;20;5.996;False;False;True;True
51;4;14;17005480;4;14;6.627;False;False;True;True
18;4;23;46528183;6;6;30.265;True;False;True;False
64;3;12;13629252;9;64;9.122;False;False;True;True
7;3;37;68014438;4;7;5.408;False;False;True;True
22;4;21;38453027;6;2;7.158;False;False;False;True
57;2;13;15247963;9;57;7.857;False;True;True;True
31;2;17;27646816;9;5;6.91;False;True;False;True
23;3;20;36834034;5;6;6.42;False;True;True;True
9;4;33;58943329;2;3;7.002;False;False;True;True
10;2;31;55254665;3;10;3.856;False;False;True;True
29;2;18;29482876;3;29;30.348;True;False;False;True
32;4;17;26816922;7;4;8.679;False;True;False;True
44;2;15;19671960;8;5;7.237;False;False;False;True
27;4;19;31582183;5;1;6.487;False;False;False;True
27;4;19;31597793;4;1;6.531;False;False;False;True
61;4;12;14259911;7;23;8.263;False;False;True;True
31;3;17;27642119;8;6;7.317;False;False;True;True
11;2;30;52023740;5;11;5.135;False;False;True;True
30;2;18;28531705;7;30;6.145;False;False;True;True
34;4;17;25272479;3;15;6.437;False;False;True;True
23;4;20;36854061;6;23;7.568;False;False;True;True
35;4;16;24560915;4;35;6.592;False;False;True;True
47;3;14;18418671;8;7;8.055;False;True;True;True
19;2;22;44201946;4;19;4.534;False;False;True;True
54;2;13;16081051;5;54;5.2;False;False;True;True
30;2;18;28548820;5;5;5.366;False;False;True;True
29;2;18;29481685;4;29;4.513;False;False;True;True
61;4;12;14272379;4;0;6.71;False;False;False;True
56;3;13;15526977;10;3;9.233;False;False;True;True
38;2;16;22696051;5;38;31.207;True;False;True;True
29;2;18;29468763;8;29;6.591;False;False;True;True
54;3;13;16088638;4;54;5.792;False;False;True;True
37;2;16;23277707;6;8;6.123;False;True;True;True
35;4;16;24579814;8;4;31.235;True;True;True;True
51;3;14;17021153;6;3;6.895;False;False;False;True
58;3;13;15005659;5;3;6.477;False;False;False;True
13;3;27;46552883;2;13;4.437;False;False;True;True
4;2;50;88422776;1;4;3.958;False;False;True;True
47;3;14;18418956;11;47;9.479;False;False;True;True
39;4;16;22132527;6;4;7.847;False;False;True;True
57;2;13;15247053;13;15;9.485;False;True;True;True
57;4;13;15254011;4;0;6.571;False;False;False;True
9;4;33;58938525;2;2;7.479;False;False;False;True
20;2;22;42100400;4;20;4.505;False;False;True;True
8;2;35;63144185;5;8;4.459;False;False;True;True
62;4;12;14041078;8;0;8.767;False;False;False;True
59;3;13;14764662;4;1;6.063;False;False;False;True
46;3;14;18818907;3;2;5.335;False;False;False;True
53;3;13;16376994;3;3;6.383;False;False;False;True
56;3;13;15539761;6;2;6.915;False;False;False;True
29;4;18;29489957;4;1;6.626;False;False;False;True
52;3;13;16702263;7;52;7.302;False;False;True;True
58;2;13;14992867;7;6;7.023;False;False;True;True
23;3;20;36860162;8;23;7.636;False;False;True;True
51;2;14;17031187;7;51;6.734;False;False;True;True
20;3;22;42118283;6;20;6.921;False;False;True;True
13;4;27;46526771;3;3;5.986;False;False;False;True
58;2;13;14986022;8;58;6.97;False;False;True;True
42;4;15;20562120;8;1;8.76;False;False;False;True
11;4;30;52025110;3;5;6.528;False;False;True;True
13;4;27;46526789;2;13;5.349;False;False;True;True
16;4;25;52005268;5;16;7.137;False;False;True;True
58;4;13;14984708;0;0;4.258;False;False;False;True
30;3;18;28546680;4;30;5.514;False;False;True;True
48;4;14;18070594;8;1;8.905;False;False;False;True
5;4;44;80395256;5;5;7.029;False;False;True;True
24;3;20;35373838;6;5;6.853;False;False;True;True
12;2;28;49129237;2;12;3.412;False;False;True;True
10;2;31;55275916;3;10;3.988;False;False;True;True
32;2;17;26797535;8;32;6.655;False;False;True;True
22;3;21;38438165;3;4;6.467;False;False;True;True
12;3;28;49132728;4;12;5.478;False;False;True;True
27;4;19;31579408;9;1;8.71;False;False;False;True
47;3;14;18448027;6;2;6.91;False;False;False;True
61;2;12;14264632;1;1;5.081;False;False;False;True
59;3;13;14750215;4;2;5.87;False;False;False;True
4;3;50;88406149;2;4;4.402;False;False;True;True
55;3;13;15801056;10;7;9.159;False;False;True;True
25;4;20;34030986;3;25;5.917;False;False;True;True
47;2;14;18429136;3;47;4.27;False;False;True;True
38;2;16;22685701;5;38;4.973;False;False;True;True
21;4;21;40192623;2;21;5.432;False;False;True;True
17;4;24;49136580;2;3;7.124;False;True;False;True
62;3;12;14047007;6;62;6.769;False;False;True;True
59;4;13;14750513;0;0;4.922;False;False;False;True
9;3;33;58956063;4;9;5.417;False;False;True;True
13;2;27;46554146;3;13;3.959;False;False;True;True
59;2;13;14737012;3;6;31.284;True;False;True;False
17;4;24;49128252;6;6;7.259;False;False;True;True
34;3;17;25262879;7;34;7.225;False;False;True;True
46;4;14;18839541;5;2;7.321;False;False;False;True
24;3;20;35367452;4;24;5.627;False;False;True;True
57;4;13;15264796;6;0;7.612;False;False;False;True
53;3;13;16392089;7;2;7.602;False;False;False;True
9;4;33;58933949;1;1;8.367;False;False;False;True
7;3;37;68015524;5;7;5.429;False;False;True;True
14;3;26;44231753;2;14;4.411;False;False;True;True
48;4;14;18057652;3;48;6.019;False;False;True;True
27;2;19;31586396;7;27;6.054;False;False;True;True
29;3;18;29480128;2;15;4.684;False;False;True;True
14;2;26;44231068;4;14;4.614;False;False;True;True
14;3;26;44207354;4;14;5.483;False;False;True;True
50;4;14;17354464;5;2;7.37;False;False;False;True
29;2;18;29498901;3;29;3.991;False;False;True;True
42;4;15;20562607;6;4;8.019;False;False;True;True
6;4;40;73667182;4;6;6.503;False;False;True;True
12;4;28;49123395;2;2;5.725;False;False;False;True
24;3;20;35387993;2;2;5.444;False;False;False;True
38;2;16;22677426;4;38;31.221;True;False;False;True
56;4;13;15525724;7;4;8.541;False;False;True;True
27;4;19;31592849;7;1;7.624;False;False;False;True
33;2;17;26005551;4;33;4.561;False;False;True;True
7;3;37;68030999;2;2;5.998;False;False;False;True
56;4;13;15515173;5;56;7.066;False;False;True;True
58;3;13;15007261;5;58;6.305;False;True;True;True
58;2;13;14996651;4;7;5.203;False;False;True;True
37;2;16;23293488;4;37;4.577;False;False;True;True
39;4;16;22106523;9;5;31.227;True;True;True;True
56;4;13;15538244;3;0;6.185;False;False;False;True
60;3;12;14517974;5;1;6.518;False;False;False;True
40;4;15;21569162;5;1;7.256;False;False;False;True
53;3;13;16398922;3;49;5.193;False;False;True;True
34;3;17;25277194;4;4;6.495;False;False;False;True
5;3;44;80391568;2;5;4.71;False;False;True;True
41;4;15;21069380;6;41;7.673;False;False;True;True
8;2;35;63173816;3;8;3.926;False;False;True;True
31;3;17;27640984;4;31;5.533;False;True;True;True
64;4;12;13608301;12;64;10.636;False;True;True;True
64;3;12;13630472;4;5;6.944;False;True;False;True
38;4;16;22673027;3;3;6.504;False;False;False;True
52;4;13;16696174;6;1;7.972;False;False;False;True
39;2;16;22122880;8;39;6.814;False;False;True;True
62;2;12;14057487;3;6;31.256;True;True;False;False
22;2;21;38446791;5;22;5.002;False;False;True;True
57;2;13;15273885;5;57;5.394;False;True;True;True
44;4;15;19673775;3;44;6.101;False;False;True;True
20;3;22;42119124;7;20;7.226;False;False;True;True
4;3;50;88410165;4;4;4.945;False;False;True;True
28;2;18;30495325;6;28;5.546;False;False;True;True
47;3;14;18426189;7;4;7.743;False;True;False;True
60;4;12;14507297;6;0;7.17;False;False;False;True
64;4;12;13628884;4;64;7.183;False;False;True;True
64;2;12;13613241;6;6;6.577;False;False;True;True
28;4;18;30509988;7;3;8.156;False;False;True;True
10;2;31;55272516;0;0;6.693;False;False;False;True
8;2;35;63148406;4;8;4.476;False;False;True;True
38;4;16;22668643;3;38;6.117;False;False;True;True
14;2;26;44207286;2;2;4.939;False;False;False;True
12;3;28;49112246;5;4;6.136;False;False;True;True
50;4;14;17358574;7;2;8.305;False;False;False;True
53;4;13;16382328;8;0;8.775;False;False;False;True
53;4;13;16376921;8;14;8.443;False;False;True;True
48;3;14;18066670;4;48;5.743;False;False;True;True
30;4;18;28517699;8;2;8.763;False;False;False;True
8;2;35;63160497;2;8;3.412;False;False;True;True
14;3;26;44200099;2;14;4.398;False;False;True;True
13;3;27;46544418;1;1;5.447;False;False;False;True
43;2;15;20111822;8;11;7.597;False;False;True;True
29;4;18;29499240;6;29;7.52;False;False;True;True
11;4;30;52023636;3;2;5.995;False;False;False;True
50;4;14;17354339;5;1;6.667;False;False;False;True
58;3;13;14989186;4;58;5.778;False;True;True;True
60;2;12;14499074;8;60;7.056;False;False;True;True
20;4;22;42126304;4;2;6.617;False;False;False;True
14;2;26;44205730;2;14;3.449;False;False;True;True
19;3;22;44221090;3;19;30.353;True;False;True;True
34;4;17;25281303;7;12;7.971;False;False;True;True
51;2;14;17022953;7;51;6.675;False;False;True;True
7;3;37;68008888;5;7;5.444;False;False;True;True
56;4;13;15528495;5;0;7.205;False;False;False;True
22;2;21;38438408;10;22;7.18;False;False;True;True
22;4;21;38458035;4;4;6.638;False;False;True;True
49;2;14;17708479;8;49;6.753;False;False;True;True
33;3;17;26018263;4;4;5.99;False;False;False;True
53;4;13;16379603;4;28;6.593;False;False;True;True
52;4;13;16692467;8;1;8.897;False;False;False;True
31;3;17;27631823;7;3;7.481;False;False;False;True
26;3;19;32744943;2;2;5.468;False;False;False;True
9;3;33;58934405;5;9;6.063;False;False;True;True
22;2;21;38467299;8;22;6.11;False;False;True;True
28;4;18;30492178;4;3;6.702;False;False;True;True
11;3;30;52018828;1;11;4.005;False;False;True;True
31;2;17;27638440;2;2;5.088;False;False;False;True
29;4;18;29491108;4;2;6.692;False;False;False;True
18;2;23;46544047;5;18;4.511;False;False;True;True
60;2;12;14493210;2;3;5.222;False;True;False;True
12;4;28;49137655;3;3;6.023;False;False;False;True
21;4;21;40210158;7;9;8.296;False;False;True;True
52;4;13;16684170;5;5;7.299;False;False;True;True
27;3;19;31600384;7;27;30.316;True;False;True;True
42;3;15;20588645;7;14;7.98;False;False;True;True
13;3;27;46535822;4;13;5.593;False;False;True;True
11;4;30;52007275;1;1;30.276;True;True;False;True
49;2;14;17701432;7;49;31.251;True;False;True;True
45;2;14;19229351;3;4;5.679;False;False;True;True
56;3;13;15541190;9;56;8.664;False;False;True;True
21;2;21;40187058;6;21;5.6;False;False;True;True
33;3;17;26014351;2;2;6.678;False;False;False;True
47;4;14;18426077;4;1;6.719;False;False;False;True
20;3;22;42096595;6;20;6.821;False;False;True;True
46;4;14;18829607;6;18;7.723;False;False;True;True
49;4;14;17696696;8;35;8.774;False;False;True;True
34;2;17;25272548;5;6;6.644;False;False;True;True
25;2;20;34017914;5;25;5.024;False;False;True;True
53;4;13;16377346;2;11;5.658;False;False;True;True
22;4;21;38445511;5;22;7.034;False;False;True;True
34;2;17;25266626;8;34;7.159;False;False;True;True
21;3;21;40197866;3;21;5.189;False;False;True;True
38;3;16;22690988;7;38;7.655;False;False;True;True
45;3;14;19240586;3;45;5.213;False;True;True;True
30;3;18;28520443;9;13;8.52;False;False;True;True
57;2;13;15243761;5;57;5.397;False;False;True;True
54;4;13;16091054;7;0;8.306;False;False;False;True
50;2;14;17346154;6;6;6.345;False;False;True;True
27;3;19;31590159;8;3;7.819;False;False;False;True
52;4;13;16709035;5;52;7.223;False;False;True;True
21;4;21;40188243;2;2;6.496;False;False;False;True
22;2;21;38466131;2;22;3.595;False;False;True;True
14;3;26;44209539;4;7;5.594;False;False;True;True
42;4;15;20559557;7;8;8.229;False;False;True;True
38;3;16;22682838;5;38;6.165;False;False;True;True
62;3;12;14040417;6;0;6.964;False;False;False;True
13;4;27;46547987;2;2;5.873;False;False;False;True
22;2;21;38457729;6;22;5.625;False;False;True;True
40;4;15;21592866;6;16;8.202;False;False;True;True
48;3;14;18061744;7;10;7.532;False;False;True;True
32;2;17;26791180;7;32;6.416;False;False;True;True
64;2;12;13607587;7;64;6.821;False;False;True;True
64;4;12;13622817;12;3;11.243;False;False;False;True
64;4;12;13605621;5;3;6.941;False;True;False;True
38;3;16;22681770;6;38;31.223;True;False;True;True
56;3;13;15508816;5;56;6.323;False;True;True;True
59;2;13;14764808;8;59;6.819;False;False;True;True
49;3;14;17704285;6;49;6.831;False;True;True;True
12;4;28;49137028;0;0;6.355;False;False;False;True
21;4;21;40202073;9;21;9.322;False;False;True;True
54;4;13;16098418;5;54;7.152;False;False;True;True
20;3;22;42126815;8;5;7.428;False;False;True;True
44;2;15;19661806;4;6;5.837;False;True;True;True
41;4;15;21066219;4;41;6.708;False;False;True;True
4;2;50;88419127;2;4;3.996;False;False;True;True
6;2;40;73674494;4;6;4.513;False;False;True;True
17;3;24;49142506;4;17;5.513;False;False;True;True
61;3;12;14283858;5;61;6.351;False;True;True;True
57;3;13;15250622;8;57;7.839;False;False;True;True
36;4;16;23918377;4;2;31.214;True;True;False;True
51;2;14;17017314;4;4;5.534;False;False;False;True
19;4;22;44225885;4;19;6.618;False;False;True;True
34;3;17;25260836;4;5;6.973;False;False;True;True
64;4;12;13631670;10;64;31.26;True;True;True;True
8;3;35;63149371;4;4;6.253;False;False;False;True
51;3;14;17016405;9;4;8.219;False;False;True;True
58;2;13;14989675;8;8;7.295;False;False;True;True
50;3;14;17359613;10;5;8.496;False;True;True;True
9;2;33;58934113;2;9;3.915;False;False;True;True
39;2;16;22127784;6;6;6.665;False;False;True;True
44;2;15;19650811;6;6;6.256;False;True;False;True
55;4;13;15815620;8;2;8.842;False;False;True;True
46;2;14;18814839;5;4;5.719;False;False;False;True
20;4;22;42124934;4;7;30.303;True;True;True;True
63;3;12;13816931;9;63;8.39;False;True;True;True
62;2;12;14049726;9;62;7.562;False;False;True;True
48;4;14;18057062;3;0;6.117;False;False;False;True
9;3;33;58963788;0;0;6.953;False;False;False;True
58;4;13;14999526;8;30;8.779;False;False;True;True
29;3;18;29484376;2;29;4.489;False;False;True;True
38;3;16;22698089;6;38;31.249;True;False;True;True
57;4;13;15242127;9;1;9.505;False;False;False;True
48;2;14;18072863;4;48;4.853;False;False;True;True
54;2;13;16078250;8;7;7.519;False;True;True;True
33;2;17;26011350;8;33;6.614;False;False;True;True
54;2;13;16093763;7;7;6.937;False;True;True;True
15;3;25;42112361;2;5;5.027;False;False;True;True
42;3;15;20583511;6;42;31.248;True;False;True;True
52;3;13;16711586;10;19;9.321;False;False;True;True
23;3;20;36848094;2;2;5.166;False;False;False;True
6;4;40;73698587;3;6;5.973;False;False;True;True
30;2;18;28529278;5;30;5.032;False;False;True;True
47;3;14;18418521;6;47;6.895;False;False;True;True
17;2;24;49118165;4;17;4.035;False;False;True;True
54;3;13;16105279;7;31;7.378;False;False;True;True
41;2;15;21064705;4;41;4.683;False;False;True;True
25;3;20;34007387;5;25;6.067;False;False;True;True
22;3;21;38452697;4;22;5.615;False;False;True;True
12;2;28;49142354;2;12;3.55;False;False;True;True
37;2;16;23280062;6;37;5.545;False;False;True;True
52;4;13;16690978;9;4;9.513;False;False;True;True
53;3;13;16394136;6;4;7.224;False;False;False;True
30;4;18;28524019;4;1;6.665;False;False;False;True
39;2;16;22123375;9;39;7.226;False;False;True;True
54;3;13;16093944;8;54;7.975;False;True;True;True
11;4;30;52015978;5;11;7.035;False;False;True;True
29;3;18;29487598;5;5;6.317;False;False;True;True
15;3;25;42118661;3;7;5.458;False;False;True;True
14;2;26;44206644;5;14;5.08;False;False;True;True
50;4;14;17360895;3;50;6.077;False;False;True;True
62;3;12;14035227;9;62;8.526;False;True;True;True
12;3;28;49111175;3;12;5.064;False;True;True;True
59;2;13;14759911;10;59;8.17;False;False;True;True
26;2;19;32761414;5;26;5.017;False;False;True;True
36;2;16;23891891;10;36;7.786;False;False;True;True
40;4;15;21577546;7;4;8.672;False;False;True;True
18;2;23;46530220;4;18;4.077;False;False;True;True
6;3;40;73669289;3;6;5.038;False;False;True;True
46;4;14;18820717;10;2;10.275;False;False;False;True
27;3;19;31574457;3;3;5.697;False;False;False;True
22;3;21;38444706;2;3;5.739;False;False;True;True
11;3;30;52015333;0;0;6.283;False;False;False;True
53;3;13;16388653;8;3;8.156;False;True;False;True
16;2;25;52010458;7;16;6.095;False;False;True;True
4;2;50;88414543;2;4;3.779;False;False;True;True
42;3;15;20559405;6;42;31.242;True;False;True;True
18;3;23;46556415;5;18;6.068;False;False;True;True
29;2;18;29497635;6;29;5.585;False;False;True;True
31;4;17;27628956;5;1;7.217;False;False;False;True
37;3;16;23269152;3;37;31.23;True;False;True;True
26;4;19;32767547;7;26;8.169;False;False;True;True
47;4;14;18437665;6;2;31.245;True;True;False;True
52;3;13;16685223;8;52;7.806;False;False;True;True
60;4;12;14510782;7;21;7.789;False;False;True;True
18;4;23;46540954;6;18;7.66;False;False;True;True
38;4;16;22687835;5;12;31.202;True;True;True;True
42;4;15;20580088;2;42;5.533;False;False;True;True
8;4;35;63144833;3;3;30.252;True;True;False;True
50;3;14;17342169;3;4;5.577;False;True;False;True
62;4;12;14046816;3;4;6.203;False;False;True;True
22;2;21;38443725;6;22;5.183;False;False;True;True
64;2;12;13627211;7;5;7.489;False;False;False;True
12;2;28;49140354;4;12;4.021;False;False;True;True
34;4;17;25261837;5;34;7.18;False;False;True;True
53;2;13;16399290;9;53;7.536;False;False;True;True
30;4;18;28539406;6;7;7.66;False;False;True;True
18;3;23;46541521;3;14;4.969;False;False;True;False
12;4;28;49136233;4;4;6.036;False;False;True;True
26;3;19;32757434;9;6;7.962;False;False;True;True
49;4;14;17695699;8;49;8.747;False;True;True;True
44;2;15;19665358;3;44;4.058;False;False;True;True
19;3;22;44226185;3;8;6.411;False;False;True;True
52;4;13;16696655;8;4;9.176;False;False;True;True
63;4;12;13833480;6;22;7.291;False;False;True;True
58;2;13;14991566;7;58;6.562;False;False;True;True
58;3;13;15003275;9;58;8.375;False;False;True;True
25;4;20;34010240;10;4;9.288;False;False;True;True
64;4;12;13604011;4;4;7.075;False;True;False;True
41;2;15;21062761;5;41;5.195;False;False;True;True
64;3;12;13629687;13;32;11.172;False;False;True;True
11;2;30;52019698;2;11;3.417;False;False;True;True
6;3;40;73672240;4;6;5.505;False;False;True;True
47;2;14;18417346;5;47;5.698;False;False;True;True
30;2;18;28529843;5;30;4.534;False;False;True;True
16;4;25;52021047;5;16;7.151;False;False;True;True
31;4;17;27648270;2;0;5.453;False;False;False;True
35;3;16;24587760;5;35;31.201;True;False;False;True
31;3;17;27657733;6;31;6.702;False;False;True;True
31;4;17;27648241;4;0;6.478;False;False;False;True
28;3;18;30485064;3;11;5.436;False;False;True;True
47;4;14;18445230;6;1;7.799;False;False;False;True
6;3;40;73699262;6;6;5.994;False;False;True;True
24;3;20;35375543;4;24;5.507;False;False;True;True
60;4;12;14517517;10;1;9.964;False;False;False;True
10;4;31;55266921;2;10;5.415;False;False;True;True
62;2;12;14061817;10;62;8.455;False;True;True;True
44;3;15;19676146;10;13;8.673;False;False;True;True
31;3;17;27655021;7;15;6.862;False;True;True;True
32;4;17;26798798;8;9;8.923;False;False;True;True
40;3;15;21583398;4;6;6.123;False;False;True;True
44;2;15;19669465;9;6;8.177;False;False;True;True
46;2;14;18830939;7;4;6.877;False;False;False;True
51;4;14;17027573;7;51;8.311;False;False;True;True
25;3;20;34031776;10;3;8.345;False;False;False;True
14;3;26;44222989;6;4;6.697;False;False;False;True
6;4;40;73675089;1;1;7.378;False;False;False;True
31;4;17;27650001;3;1;5.962;False;False;False;True
11;2;30;52000042;4;11;4.465;False;False;True;True
23;3;20;36843548;4;23;5.527;False;False;True;True
52;3;13;16686109;6;2;6.91;False;False;False;True
11;3;30;52006020;3;11;4.864;False;False;True;True
24;3;20;35368515;3;24;5.1;False;True;True;True
51;4;14;17011286;12;1;10.975;False;False;False;True
24;4;20;35375526;6;3;7.807;False;False;True;True
12;3;28;49133193;3;12;5.003;False;False;True;True
11;2;30;52027185;2;11;3.42;False;False;True;True
24;4;20;35388609;4;1;6.073;False;False;False;True
28;2;18;30492305;4;5;5.042;False;False;True;True
50;2;14;17343876;10;4;8.342;False;True;False;True
27;2;19;31575425;5;27;5.064;False;False;True;True
12;4;28;49121952;5;2;7.117;False;False;False;True
9;3;33;58945533;2;9;4.361;False;False;True;True
56;4;13;15539822;8;0;8.869;False;False;False;True
55;2;13;15799285;6;55;5.935;False;False;True;True
30;4;18;28518877;4;1;6.64;False;False;False;True
58;3;13;15003000;9;2;8.481;False;False;False;True
26;4;19;32745993;2;26;5.405;False;False;True;True
39;4;16;22105044;5;39;7.077;False;False;True;True
49;3;14;17686304;6;2;6.975;False;False;False;True
36;3;16;23893764;9;7;8.762;False;False;True;True
38;2;16;22679764;6;38;5.648;False;False;True;True
27;3;19;31602751;7;3;6.829;False;False;False;True
48;3;14;18057586;8;3;8.172;False;False;False;True
