N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
14;3;26;44218008;3;14;4.962;False;False;True;True
34;2;17;25267593;6;4;5.92;False;False;False;True
18;3;23;46555603;3;4;6.277;False;False;True;True
13;2;27;46553585;4;13;4.466;False;False;True;True
34;3;17;25286920;4;13;5.752;False;False;True;True
63;3;12;13833789;0;0;3.227;False;False;False;True
6;4;40;73685694;3;6;5.936;False;False;True;True
42;4;15;20587237;5;0;6.445;False;False;False;True
16;3;25;52014591;4;16;5.715;False;False;True;True
11;4;30;52006113;1;3;5.253;False;False;True;True
13;3;27;46542077;2;2;4.843;False;False;False;True
58;3;13;15013607;11;0;9.263;False;False;False;True
15;3;25;42110668;4;2;5.061;False;False;False;True
4;4;50;88405649;2;2;6.686;False;False;False;True
35;4;16;24562680;2;1;5.569;False;False;False;True
40;2;15;21563367;5;40;5.173;False;False;True;True
53;2;13;16393278;9;4;7.405;False;False;True;True
52;2;13;16691512;10;16;7.405;False;False;True;True
55;2;13;15802320;7;5;6.36;False;True;True;True
26;2;19;32766534;4;26;30.293;True;False;False;True
46;2;14;18830792;11;4;8.445;False;True;True;True
46;2;14;18820748;11;10;8.488;False;False;True;True
61;2;12;14258309;3;1;4.263;False;False;False;True
29;2;18;29486229;6;29;5.61;False;False;True;True
58;3;13;15006613;6;0;6.657;False;False;False;True
37;3;16;23277701;5;37;6.115;False;False;True;True
51;4;14;17002646;0;0;4.217;False;False;False;True
12;3;28;49130119;3;3;5.484;False;False;False;True
16;2;25;52020143;1;2;6.011;False;True;False;True
11;2;30;52004245;3;11;4.031;False;False;True;True
25;2;20;34008972;5;25;5.231;False;False;True;True
4;2;50;88402978;2;4;3.805;False;False;True;True
20;4;22;42116846;3;20;6.0;False;False;True;True
55;3;13;15788601;0;0;3.446;False;False;False;True
15;2;25;42111726;3;15;3.943;False;False;True;True
21;2;21;40185046;4;21;4.505;False;False;True;True
24;2;20;35372298;4;24;4.427;False;False;True;True
19;2;22;44207988;3;19;4.022;False;False;True;True
49;4;14;17697132;0;0;4.219;False;False;False;True
54;3;13;16090705;5;0;6.085;False;False;False;True
47;2;14;18430505;6;47;5.742;False;True;True;True
40;4;15;21568878;0;0;4.206;False;False;False;True
45;3;14;19250138;9;0;8.269;False;False;False;True
54;4;13;16089555;0;0;4.224;False;False;False;True
14;2;26;44204900;4;14;4.445;False;False;True;True
18;4;23;46543836;7;5;8.321;False;False;True;True
33;3;17;26010908;7;33;31.193;True;False;True;True
35;4;16;24567858;7;35;8.074;False;False;True;True
14;3;26;44228289;4;2;5.07;False;False;False;True
59;4;13;14752547;0;0;4.26;False;False;False;True
27;2;19;31604169;6;27;5.709;False;False;True;True
38;2;16;22689373;5;6;5.361;False;True;True;True
33;2;17;26020933;5;5;5.468;False;False;True;True
33;3;17;26018568;6;17;6.139;False;False;True;True
62;4;12;14036810;0;0;4.222;False;False;False;True
14;4;26;44204500;1;1;4.906;False;False;False;True
40;4;15;21576521;0;0;4.167;False;False;False;True
60;3;12;14513317;0;0;3.311;False;False;False;True
43;4;15;20094408;0;0;4.182;False;False;False;True
29;4;18;29476152;11;0;9.691;False;False;False;True
26;3;19;32760449;6;2;6.706;False;False;False;True
56;4;13;15516925;0;0;4.235;False;False;False;True
52;2;13;16692974;6;19;5.82;False;False;True;True
35;4;16;24581764;8;6;31.192;True;True;True;True
26;3;19;32758068;2;26;4.486;False;False;True;True
53;4;13;16399334;0;0;4.223;False;False;False;True
29;2;18;29494584;5;5;5.201;False;True;True;True
32;4;17;26800760;0;0;4.19;False;False;False;True
28;3;18;30491691;5;2;5.652;False;False;False;True
10;4;31;55278506;3;2;6.095;False;False;False;True
35;4;16;24573270;8;6;8.703;False;False;True;True
43;4;15;20093626;0;0;4.419;False;False;False;True
49;4;14;17697046;0;0;4.228;False;False;False;True
47;2;14;18441073;4;17;4.658;False;False;True;True
49;2;14;17693410;6;49;5.272;False;True;True;True
32;4;17;26807774;6;0;7.703;False;False;False;True
50;3;14;17351377;6;0;6.613;False;False;False;True
30;3;18;28525596;6;14;6.647;False;False;True;True
56;3;13;15536457;7;0;7.211;False;False;False;True
34;4;17;25274789;6;34;7.651;False;False;True;True
28;4;18;30488387;9;0;8.598;False;False;False;True
47;2;14;18442711;7;2;6.354;False;False;False;True
21;4;21;40193144;4;3;6.581;False;False;True;True
51;3;14;17025986;4;0;5.576;False;False;False;True
6;4;40;73684660;1;1;6.595;False;False;False;True
8;2;35;63153940;2;8;3.431;False;False;True;True
24;2;20;35385014;2;24;3.488;False;False;True;True
7;4;37;68025926;2;7;5.445;False;False;True;True
48;3;14;18072393;7;0;7.196;False;False;False;True
38;4;16;22681282;4;0;6.5;False;False;False;True
44;2;15;19662094;7;3;6.382;False;False;True;True
59;4;13;14741934;0;0;4.248;False;False;False;True
9;2;33;58955913;1;9;3.853;False;False;True;True
21;4;21;40204335;2;2;5.499;False;False;False;True
19;3;22;44225216;4;19;5.659;False;True;True;True
56;4;13;15530377;0;0;4.264;False;False;False;True
18;3;23;46549639;8;18;7.84;False;False;True;True
6;3;40;73677533;0;0;7.693;False;False;False;True
54;2;13;16103254;3;54;4.125;False;False;True;True
59;4;13;14743672;0;0;4.225;False;False;False;True
22;4;21;38467462;4;22;6.51;False;False;True;True
23;2;20;36863308;4;23;4.647;False;False;True;True
31;3;17;27626295;2;0;4.614;False;False;False;True
4;3;50;88415736;2;4;4.365;False;False;True;True
52;4;13;16683082;0;0;4.225;False;False;False;True
25;4;20;34030719;5;1;7.014;False;False;False;True
60;3;12;14504132;0;0;3.411;False;False;False;True
52;4;13;16679993;0;0;4.226;False;False;False;True
19;4;22;44228155;2;19;5.356;False;False;True;True
35;2;16;24584259;5;5;5.386;False;False;False;True
15;3;25;42095326;9;2;8.27;False;False;False;True
18;4;23;46543225;10;2;9.837;False;False;False;True
10;2;31;55273898;3;10;3.969;False;False;True;True
38;4;16;22669250;10;0;9.736;False;False;False;True
39;2;16;22106479;8;39;6.844;False;True;True;True
47;2;14;18426353;6;47;5.813;False;True;True;True
30;3;18;28538950;7;1;6.66;False;False;False;True
10;4;31;55279636;4;4;30.241;True;True;False;True
36;4;16;23894894;3;0;6.012;False;False;False;True
5;3;44;80384603;2;5;4.927;False;False;True;True
37;3;16;23266759;4;8;30.223;True;True;True;True
29;2;18;29493090;6;4;5.316;False;False;False;True
35;4;16;24580064;6;1;7.632;False;False;False;True
61;2;12;14280120;11;1;8.449;False;False;False;True
8;2;35;63159148;5;8;4.992;False;False;True;True
4;2;50;88424681;0;0;6.357;False;False;False;True
44;4;15;19670897;0;0;4.185;False;False;False;True
27;2;19;31594758;7;27;6.232;False;False;True;True
56;2;13;15511740;3;56;4.198;False;True;True;True
6;4;40;73679760;2;6;5.593;False;False;True;True
55;3;13;15786014;0;0;3.444;False;False;False;True
60;2;12;14520844;1;1;3.287;False;False;False;True
53;3;13;16398974;8;0;7.672;False;False;False;True
16;3;25;52001644;5;16;6.195;False;False;True;True
18;4;23;46554169;1;1;6.366;False;False;False;True
13;2;27;46548607;1;13;2.869;False;False;True;True
7;2;37;68013200;1;1;6.02;False;False;False;True
13;4;27;46529812;3;4;6.027;False;False;True;True
17;4;24;49140720;0;0;6.657;False;False;False;True
8;4;35;63158302;4;2;6.511;False;False;False;True
60;3;12;14522128;0;0;3.285;False;False;False;True
39;2;16;22124669;5;3;5.301;False;False;False;True
57;3;13;15265388;7;0;7.177;False;False;False;True
62;2;12;14058769;5;1;5.195;False;False;False;True
45;4;14;19229526;0;0;4.237;False;False;False;True
4;4;50;88431508;1;4;4.823;False;False;True;True
23;4;20;36862990;5;5;7.074;False;False;True;True
53;3;13;16370468;0;0;3.416;False;False;False;True
21;3;21;40196355;5;3;6.278;False;False;False;True
11;4;30;52010553;3;2;5.971;False;False;False;True
26;4;19;32750365;5;0;7.022;False;False;False;True
19;3;22;44201609;3;4;6.161;False;False;True;True
20;3;22;42096238;8;7;7.448;False;False;True;True
22;2;21;38453906;5;22;5.029;False;False;True;True
31;3;17;27657651;6;31;6.536;False;False;True;True
56;2;13;15511864;5;2;5.274;False;False;False;True
28;2;18;30491725;9;3;7.441;False;False;False;True
64;4;12;13608544;0;0;4.231;False;False;False;True
19;2;22;44209761;6;19;5.061;False;False;True;True
17;4;24;49118921;1;1;6.577;False;False;False;True
53;2;13;16378798;4;21;4.667;False;False;True;True
9;2;33;58946862;2;9;3.648;False;False;True;True
50;2;14;17343855;7;2;6.417;False;False;False;True
49;4;14;17691692;0;0;4.223;False;False;False;True
58;3;13;15005361;0;0;3.313;False;False;False;True
30;2;18;28524319;2;2;4.193;False;False;False;True
21;3;21;40196505;7;21;30.276;True;False;True;True
18;3;23;46557062;5;18;6.248;False;False;True;True
62;4;12;14035693;0;0;4.222;False;False;False;True
43;3;15;20097727;4;3;5.601;False;False;True;True
14;2;26;44209374;4;14;4.436;False;False;True;True
4;4;50;88423717;3;4;6.015;False;False;True;True
34;4;17;25260784;5;34;7.036;False;False;True;True
47;3;14;18448928;5;0;6.088;False;False;False;True
20;3;22;42108686;5;20;6.095;False;False;True;True
44;3;15;19649812;7;4;7.203;False;False;True;True
8;3;35;63155549;1;1;6.226;False;False;False;True
48;2;14;18057241;5;22;5.223;False;False;True;True
56;3;13;15528201;6;0;6.553;False;False;False;True
30;4;18;28527851;3;0;5.941;False;False;False;True
48;3;14;18054799;6;1;6.607;False;False;False;True
30;4;18;28516847;0;0;4.161;False;False;False;True
33;2;17;26007212;3;33;31.191;True;False;False;True
11;2;30;52012862;4;11;4.547;False;False;True;True
33;3;17;26021458;3;4;5.233;False;False;True;True
37;4;16;23271899;0;0;4.169;False;False;False;True
40;4;15;21570672;0;0;4.214;False;False;False;True
21;3;21;40195907;1;1;5.818;False;False;False;True
48;4;14;18041190;0;0;4.221;False;False;False;True
23;2;20;36855002;1;1;5.077;False;False;False;True
15;4;25;42118657;3;0;5.958;False;False;False;True
26;3;19;32766107;3;26;4.987;False;False;True;True
41;4;15;21060087;0;0;4.232;False;False;False;True
49;3;14;17694843;3;1;5.031;False;False;False;True
57;2;13;15263192;6;18;5.847;False;False;True;True
34;2;17;25269029;3;3;5.175;False;False;False;True
51;4;14;17018911;0;0;4.262;False;False;False;True
52;2;13;16689695;10;52;7.848;False;False;True;True
13;2;27;46531171;4;13;3.987;False;False;True;True
26;4;19;32763344;5;1;7.063;False;False;False;True
38;3;16;22696700;7;38;7.175;False;False;True;True
25;4;20;34006113;6;0;7.549;False;False;False;True
34;3;17;25274135;6;4;31.197;True;True;True;True
50;3;14;17363633;8;0;7.693;False;False;False;True
46;2;14;18821702;10;46;7.89;False;True;True;True
43;3;15;20110686;7;1;7.235;False;False;False;True
39;3;16;22122866;3;1;31.212;True;True;False;True
18;3;23;46533422;5;18;6.098;False;False;True;True
19;2;22;44214589;5;19;4.516;False;False;True;True
15;3;25;42107683;5;15;6.05;False;False;True;True
51;4;14;17016122;0;0;4.222;False;False;False;True
59;3;13;14757131;0;0;3.296;False;False;False;True
56;4;13;15509854;0;0;4.236;False;False;False;True
19;4;22;44219112;3;19;30.284;True;False;False;True
47;3;14;18435623;7;0;7.141;False;False;False;True
59;3;13;14761045;0;0;3.413;False;False;False;True
56;3;13;15524845;5;0;6.057;False;False;False;True
42;3;15;20569270;8;1;7.669;False;False;False;True
61;2;12;14286153;5;1;5.251;False;False;False;True
35;4;16;24581414;6;3;7.635;False;False;True;True
33;2;17;26002449;4;4;4.871;False;False;False;True
36;3;16;23916800;7;2;7.323;False;False;False;True
33;3;17;26006296;5;8;6.224;False;False;True;True
64;4;12;13602757;0;0;4.247;False;False;False;True
55;4;13;15792930;0;0;4.231;False;False;False;True
42;3;15;20586892;8;1;7.701;False;False;False;True
4;2;50;88431577;1;4;3.856;False;False;True;True
18;2;23;46541956;2;18;3.48;False;False;True;True
61;2;12;14268383;4;2;4.704;False;False;False;True
14;2;26;44207551;1;14;2.89;False;False;True;True
4;4;50;88405229;4;4;6.55;False;False;True;True
46;4;14;18837856;0;0;4.223;False;False;False;True
63;3;12;13834976;0;0;3.178;False;False;False;True
49;4;14;17700362;0;0;4.28;False;False;False;True
36;4;16;23904551;10;1;9.761;False;False;False;True
57;2;13;15249114;7;22;6.278;False;False;True;True
14;4;26;44206409;4;1;6.557;False;False;False;True
54;2;13;16091588;10;2;8.123;False;False;False;True
40;4;15;21592626;0;0;4.409;False;False;False;True
6;2;40;73686293;3;6;3.9;False;False;True;True
14;4;26;44223081;4;0;6.442;False;False;False;True
52;2;13;16701970;4;8;4.734;False;False;True;True
22;2;21;38450041;3;22;3.991;False;False;True;True
64;4;12;13616877;0;0;4.225;False;False;False;True
22;2;21;38466344;4;22;4.687;False;False;True;True
10;3;31;55265294;3;10;5.094;False;False;True;True
57;3;13;15271724;9;0;7.611;False;False;False;True
22;4;21;38455500;6;1;7.545;False;False;False;True
8;3;35;63172489;2;2;5.478;False;False;False;True
57;4;13;15271985;0;0;4.24;False;False;False;True
40;3;15;21587127;2;3;4.607;False;False;True;True
61;2;12;14261226;6;61;5.715;False;False;True;True
5;4;44;80366347;2;5;5.427;False;False;True;True
52;2;13;16681272;9;2;7.437;False;False;False;True
41;2;15;21051855;5;4;5.353;False;False;True;True
49;4;14;17712765;0;0;4.22;False;False;False;True
22;4;21;38464906;4;1;6.574;False;False;False;True
49;3;14;17686092;7;0;7.177;False;False;False;True
40;4;15;21568669;0;0;4.209;False;False;False;True
35;2;16;24576249;6;5;5.445;False;False;True;True
26;4;19;32744816;6;1;7.57;False;False;False;True
43;4;15;20102759;0;0;4.226;False;False;False;True
62;3;12;14037978;0;0;3.26;False;False;False;True
42;3;15;20567142;9;2;8.272;False;False;False;True
29;3;18;29476597;4;1;5.67;False;False;False;True
19;4;22;44208399;5;2;7.123;False;False;False;True
15;3;25;42125602;5;4;6.132;False;False;True;True
59;4;13;14744192;0;0;4.238;False;False;False;True
39;2;16;22125457;8;3;6.937;False;False;False;True
54;4;13;16105152;0;0;4.227;False;False;False;True
33;2;17;26031587;6;4;5.981;False;False;False;True
36;4;16;23910107;5;1;7.045;False;False;False;True
17;2;24;49127085;7;17;6.118;False;False;True;True
37;4;16;23292856;5;0;7.109;False;False;False;True
48;4;14;18065296;0;0;4.226;False;False;False;True
44;4;15;19661728;0;0;4.221;False;False;False;True
57;2;13;15252449;4;1;4.726;False;False;False;True
36;3;16;23892151;6;3;6.848;False;False;False;True
47;2;14;18416956;8;5;6.984;False;True;True;True
26;4;19;32748317;6;1;7.617;False;False;False;True
11;4;30;52002750;1;1;5.764;False;False;False;True
52;2;13;16693829;10;52;7.884;False;True;True;True
13;2;27;46535905;4;13;4.512;False;False;True;True
43;4;15;20093033;0;0;4.408;False;False;False;True
63;2;12;13814051;10;63;7.338;False;True;True;True
51;3;14;17003691;7;0;7.148;False;False;False;True
10;4;31;55280717;4;3;6.581;False;False;False;True
26;2;19;32766789;4;4;4.793;False;False;False;True
54;3;13;16076537;5;0;6.09;False;False;False;True
61;3;12;14278575;0;0;3.286;False;False;False;True
28;2;18;30490777;1;1;4.364;False;False;False;True
37;4;16;23281177;6;0;7.579;False;False;False;True
7;3;37;68018466;4;7;5.501;False;False;True;True
31;3;17;27631381;6;6;6.076;False;False;True;True
33;4;17;26001553;6;1;7.594;False;False;False;True
25;2;20;34011922;4;25;30.269;True;False;True;True
46;3;14;18815086;3;0;5.062;False;False;False;True
56;4;13;15512431;0;0;4.236;False;False;False;True
39;3;16;22131274;7;1;6.778;False;False;False;True
18;4;23;46536355;9;5;8.837;False;False;True;True
24;2;20;35360568;2;24;3.385;False;False;True;True
60;2;12;14502625;5;1;5.213;False;False;False;True
23;2;20;36840899;7;23;6.217;False;True;True;True
55;4;13;15789848;0;0;4.242;False;False;False;True
15;3;25;42097409;3;15;4.926;False;False;True;True
33;2;17;26026852;2;3;5.102;False;False;True;True
4;4;50;88426522;1;4;4.854;False;False;True;True
61;4;12;14286121;0;0;4.241;False;False;False;True
17;3;24;49120153;4;17;5.531;False;False;True;True
43;4;15;20103159;0;0;4.325;False;False;False;True
10;4;31;55256992;3;10;6.039;False;False;True;True
47;3;14;18438479;8;1;7.713;False;False;False;True
17;4;24;49123234;0;0;6.49;False;False;False;True
39;3;16;22114688;5;1;6.172;False;False;False;True
20;3;22;42107350;5;8;5.732;False;False;True;True
43;4;15;20105946;0;0;4.232;False;False;False;True
8;3;35;63145325;6;8;6.263;False;False;True;True
47;2;14;18421167;2;7;3.86;False;False;True;True
38;3;16;22673790;5;4;6.177;False;False;True;True
48;4;14;18048815;0;0;4.268;False;False;False;True
16;2;25;52019158;5;16;5.064;False;False;True;True
13;3;27;46544464;4;13;5.661;False;False;True;True
15;3;25;42102369;5;15;6.101;False;False;True;True
48;2;14;18071652;7;4;6.386;False;True;True;True
10;3;31;55281405;6;10;6.694;False;False;True;True
59;4;13;14749098;0;0;4.265;False;False;False;True
12;3;28;49118819;3;7;5.46;False;False;True;True
32;2;17;26790710;6;4;5.794;False;True;False;True
63;3;12;13841207;0;0;3.404;False;False;False;True
62;2;12;14047577;11;1;7.934;False;False;False;True
61;4;12;14279684;0;0;4.225;False;False;False;True
7;2;37;68032003;0;0;5.908;False;False;False;True
37;2;16;23292383;6;37;31.211;True;False;False;True
22;4;21;38452020;4;1;6.486;False;False;False;True
16;4;25;52014744;4;16;6.67;False;False;True;True
18;3;23;46531154;3;4;6.538;False;False;True;True
10;3;31;55278644;2;10;4.456;False;False;True;True
33;4;17;26021555;7;2;8.271;False;False;False;True
25;4;20;34032312;6;2;7.622;False;False;True;True
29;4;18;29495256;7;0;8.12;False;False;False;True
20;3;22;42095694;6;5;6.835;False;False;True;True
12;3;28;49113547;4;12;5.611;False;False;True;True
4;4;50;88419455;1;1;5.824;False;False;False;True
14;4;26;44228631;2;0;5.44;False;False;False;True
61;3;12;14261908;0;0;3.217;False;False;False;True
51;4;14;17008292;0;0;4.233;False;False;False;True
24;3;20;35367921;7;10;30.219;True;True;True;True
36;4;16;23920274;5;0;7.074;False;False;False;True
36;3;16;23897249;6;3;6.909;False;False;False;True
11;3;30;52004058;2;2;5.609;False;False;False;True
15;4;25;42111725;6;3;7.595;False;False;True;True
27;3;19;31590494;5;27;6.076;False;False;True;True
16;4;25;52026720;5;16;7.105;False;False;True;True
29;4;18;29469677;0;0;4.318;False;False;False;True
49;2;14;17703950;5;16;5.275;False;False;True;True
34;2;17;25268728;5;4;5.481;False;False;False;True
54;4;13;16073408;0;0;4.241;False;False;False;True
32;3;17;26804753;2;32;4.581;False;False;True;True
6;4;40;73683187;5;6;7.045;False;False;True;True
54;4;13;16103714;0;0;4.233;False;False;False;True
51;2;14;17021661;9;17;7.455;False;False;True;True
38;3;16;22669278;4;2;31.216;True;True;False;True
18;4;23;46535762;6;18;7.636;False;False;True;True
32;3;17;26789750;2;3;4.71;False;False;True;True
61;4;12;14263857;0;0;4.222;False;False;False;True
55;3;13;15813885;2;0;4.496;False;False;False;True
17;4;24;49118996;2;17;5.49;False;False;True;True
55;3;13;15814916;0;0;3.598;False;False;False;True
52;3;13;16683643;5;0;6.068;False;False;False;True
57;2;13;15262626;4;57;4.683;False;True;True;True
39;4;16;22118923;0;0;4.306;False;False;False;True
57;2;13;15246020;3;1;4.188;False;False;False;True
39;2;16;22124700;5;7;5.405;False;True;True;True
20;3;22;42127361;5;4;6.295;False;False;False;True
26;4;19;32754796;0;0;4.382;False;False;False;True
12;3;28;49125021;5;12;6.04;False;False;True;True
14;3;26;44205114;3;14;5.012;False;False;True;True
59;4;13;14750413;0;0;4.236;False;False;False;True
23;4;20;36852042;3;1;5.424;False;False;False;True
57;2;13;15246210;8;2;6.859;False;False;False;True
20;2;22;42104167;1;20;2.867;False;False;True;True
63;3;12;13813462;0;0;3.331;False;False;False;True
40;2;15;21593459;8;12;6.935;False;False;True;True
51;2;14;17000632;6;51;5.739;False;True;True;True
17;3;24;49121095;6;17;6.572;False;False;True;True
19;3;22;44211180;4;19;5.682;False;False;True;True
52;4;13;16707871;0;0;4.227;False;False;False;True
32;4;17;26805088;0;0;4.263;False;False;False;True
17;4;24;49138272;5;5;7.281;False;False;True;True
30;2;18;28541095;6;5;5.79;False;True;True;True
7;2;37;68005828;1;7;2.832;False;False;True;True
39;2;16;22117046;9;4;7.501;False;False;True;True
46;3;14;18841135;3;0;5.087;False;False;False;True
53;4;13;16378851;0;0;4.228;False;False;False;True
53;2;13;16395142;11;2;8.481;False;False;False;True
64;3;12;13614093;12;0;9.337;False;False;False;True
25;2;20;34029888;8;25;6.802;False;False;True;True
57;4;13;15252445;0;0;4.231;False;False;False;True
61;3;12;14284107;0;0;3.399;False;False;False;True
44;3;15;19669602;6;1;6.632;False;False;False;True
16;4;25;52012619;3;16;6.013;False;False;True;True
12;3;28;49139971;5;12;6.094;False;False;True;True
32;3;17;26797480;6;1;6.19;False;False;False;True
22;4;21;38435037;5;2;6.642;False;False;False;True
20;3;22;42122799;5;11;5.747;False;True;True;True
22;3;21;38442250;8;22;7.717;False;False;True;True
39;2;16;22121315;4;9;4.76;False;False;True;True
28;2;18;30495663;5;4;5.235;False;False;False;True
16;4;25;52019040;2;2;5.685;False;False;False;True
12;3;28;49119472;4;12;5.526;False;False;True;True
31;2;17;27646416;7;31;6.223;False;False;True;True
45;3;14;19219534;9;1;8.324;False;False;False;True
26;4;19;32761948;6;0;7.524;False;False;False;True
30;2;18;28516687;7;4;5.787;False;False;True;True
54;3;13;16081785;8;0;7.724;False;False;False;True
18;3;23;46556994;5;18;6.077;False;False;True;True
5;2;44;80382356;4;5;4.451;False;False;True;True
10;2;31;55262082;2;10;3.657;False;False;True;True
41;4;15;21065906;0;0;4.179;False;False;False;True
24;4;20;35390299;5;0;7.014;False;False;False;True
19;4;22;44218806;5;6;30.219;True;True;True;True
31;3;17;27643545;3;1;5.022;False;False;False;True
44;3;15;19675782;8;1;7.81;False;False;False;True
21;4;21;40207806;5;2;6.573;False;False;False;True
39;4;16;22131893;4;1;6.538;False;False;False;True
16;2;25;52011202;5;16;4.995;False;False;True;True
63;2;12;13814977;3;1;4.192;False;False;False;True
47;3;14;18436895;4;1;5.588;False;False;False;True
52;4;13;16710124;0;0;4.241;False;False;False;True
15;4;25;42118934;6;0;7.547;False;False;False;True
44;4;15;19650809;0;0;4.228;False;False;False;True
29;3;18;29498181;4;1;5.595;False;False;False;True
18;4;23;46530944;6;18;7.589;False;False;True;True
14;2;26;44216716;1;14;2.844;False;False;True;True
46;3;14;18839124;6;0;6.674;False;False;False;True
33;3;17;26022751;4;4;5.773;False;True;False;True
29;3;18;29488538;4;1;5.59;False;False;False;True
20;4;22;42111793;6;1;7.674;False;False;False;True
57;3;13;15245769;8;0;7.09;False;False;False;True
24;4;20;35388686;6;1;7.562;False;False;False;True
56;2;13;15534618;4;56;4.676;False;True;True;True
49;2;14;17696211;6;38;5.817;False;False;True;True
37;4;16;23292618;0;0;4.339;False;False;False;True
48;3;14;18050089;9;0;8.167;False;False;False;True
5;2;44;80370092;3;5;3.896;False;False;True;True
17;3;24;49113423;4;17;5.534;False;False;True;True
61;2;12;14278290;12;30;8.891;False;False;True;True
23;4;20;36855279;4;1;6.654;False;False;False;True
59;2;13;14752519;7;59;5.755;False;True;True;True
31;4;17;27638093;0;0;4.225;False;False;False;True
47;3;14;18427386;2;0;4.504;False;False;False;True
7;4;37;68010174;3;3;6.074;False;False;True;True
19;4;22;44225320;4;2;6.103;False;False;False;True
64;4;12;13614047;0;0;4.236;False;False;False;True
37;3;16;23284682;7;2;7.329;False;False;False;True
42;4;15;20572723;0;0;4.287;False;False;False;True
48;3;14;18041010;3;0;5.068;False;False;False;True
20;2;22;42109625;2;20;3.402;False;False;True;True
58;2;13;15014061;7;58;31.237;True;False;False;True
21;2;21;40185097;4;21;4.538;False;False;True;True
15;4;25;42125978;3;0;5.948;False;False;False;True
54;4;13;16090308;0;0;4.23;False;False;False;True
27;4;19;31603149;3;0;5.916;False;False;False;True
9;3;33;58956786;4;9;5.548;False;False;True;True
57;4;13;15243562;0;0;4.237;False;False;False;True
41;2;15;21070528;7;4;6.382;False;False;True;True
44;2;15;19650890;7;4;6.472;False;True;True;True
50;2;14;17338427;7;2;5.95;False;False;False;True
29;4;18;29498138;0;0;4.265;False;False;False;True
13;3;27;46550086;4;2;5.611;False;False;False;True
7;4;37;68004033;2;7;5.698;False;False;True;True
27;2;19;31597249;7;5;5.809;False;True;True;True
60;3;12;14496366;0;0;3.462;False;False;False;True
6;2;40;73667679;1;6;2.891;False;False;True;True
55;4;13;15810831;0;0;4.235;False;False;False;True
9;2;33;58956446;6;9;5.613;False;False;True;True
53;2;13;16381584;11;3;8.534;False;True;True;True
56;4;13;15515324;0;0;4.241;False;False;False;True
30;4;18;28547928;0;0;4.176;False;False;False;True
44;3;15;19673271;2;1;4.568;False;False;False;True
41;4;15;21078428;0;0;4.229;False;False;False;True
60;4;12;14514417;0;0;4.227;False;False;False;True
30;4;18;28537077;0;0;4.275;False;False;False;True
50;2;14;17339870;6;4;5.321;False;True;True;True
5;3;44;80378887;4;5;5.561;False;False;True;True
61;3;12;14289653;0;0;3.219;False;False;False;True
60;4;12;14516955;0;0;4.238;False;False;False;True
55;2;13;15787169;4;55;31.237;True;False;False;True
33;4;17;26020237;7;3;8.131;False;False;True;True
56;2;13;15510026;10;56;7.849;False;True;True;True
8;2;35;63171136;4;8;4.501;False;False;True;True
6;2;40;73698826;3;6;3.934;False;False;True;True
43;3;15;20103345;5;1;6.202;False;False;False;True
33;2;17;26023427;5;5;5.397;False;False;True;True
56;3;13;15527753;0;0;3.426;False;False;False;True
46;4;14;18813951;0;0;4.233;False;False;False;True
35;2;16;24576970;8;6;7.077;False;False;True;True
29;4;18;29479955;0;0;4.229;False;False;False;True
20;2;22;42118018;3;20;4.033;False;False;True;True
9;3;33;58960929;0;0;6.823;False;False;False;True
20;2;22;42096958;0;0;5.868;False;False;False;True
26;2;19;32768086;3;6;4.79;False;True;True;True
37;3;16;23295071;7;2;7.311;False;False;False;True
39;3;16;22103234;4;1;5.66;False;False;False;True
58;4;13;14995649;0;0;4.234;False;False;False;True
34;4;17;25278723;5;1;7.155;False;False;False;True
29;4;18;29483641;0;0;4.182;False;False;False;True
37;2;16;23275579;5;5;5.441;False;False;True;True
55;3;13;15796966;3;0;4.48;False;False;False;True
35;4;16;24564229;5;1;7.155;False;False;False;True
20;4;22;42114703;3;3;30.23;True;True;False;True
61;4;12;14289426;0;0;4.227;False;False;False;True
33;2;17;26031108;6;8;31.194;True;False;False;True
15;2;25;42127891;3;15;3.905;False;False;True;True
54;2;13;16077917;8;54;6.818;False;False;True;True
53;3;13;16398081;4;0;5.552;False;False;False;True
40;4;15;21571384;0;0;4.333;False;False;False;True
31;4;17;27625355;0;0;4.222;False;False;False;True
64;3;12;13629086;0;0;3.457;False;False;False;True
33;2;17;26024770;8;33;6.734;False;False;True;True
59;4;13;14749503;0;0;4.231;False;False;False;True
36;2;16;23895198;5;5;5.501;False;False;False;True
52;4;13;16700611;0;0;4.232;False;False;False;True
48;2;14;18051251;5;48;5.182;False;True;True;True
22;3;21;38441133;4;22;5.63;False;True;True;True
62;4;12;14052796;0;0;4.239;False;False;False;True
61;4;12;14269372;0;0;4.232;False;False;False;True
14;4;26;44231659;3;3;6.018;False;False;True;True
62;2;12;14062841;9;1;6.869;False;False;False;True
39;4;16;22129256;0;0;4.39;False;False;False;True
49;4;14;17704872;0;0;4.231;False;False;False;True
57;4;13;15261730;0;0;4.236;False;False;False;True
9;3;33;58950472;3;9;4.903;False;False;True;True
33;4;17;26024576;5;1;7.166;False;False;False;True
18;3;23;46527903;2;18;30.271;True;False;False;True
