N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT;D;WR
40;4;15;21582671;4;0;6.037;False;False;False;True;False;False
8;2;35;63172966;3;2;4.138;False;True;False;True;False;False
58;2;13;15012472;6;58;5.87;False;True;True;True;False;False
22;4;21;38451462;0;0;4.257;False;False;False;True;False;False
63;4;12;13816080;2;0;5.463;False;False;False;True;False;False
54;3;13;16083875;8;24;7.739;False;False;True;True;False;False
64;3;12;13605221;7;64;7.888;False;False;True;True;False;False
4;2;50;88429158;3;2;4.197;False;False;False;True;False;False
34;2;17;25276694;2;34;3.677;False;False;False;True;False;False
13;3;27;46543125;3;1;5.335;False;False;False;True;False;False
58;4;13;15011783;6;58;7.963;False;False;True;True;False;False
15;4;25;42109100;0;0;4.267;False;False;False;True;False;False
12;3;28;49111781;4;0;4.937;False;False;False;True;False;False
26;3;19;32760631;3;0;5.015;False;False;False;True;False;False
18;4;23;46544787;0;0;4.266;False;False;False;True;False;False
57;2;13;15266076;9;57;7.39;False;True;True;True;False;False
55;2;13;15790188;2;45;3.769;False;False;True;True;False;False
25;4;20;34020315;0;0;4.249;False;False;False;True;False;False
14;3;26;44214201;0;0;3.266;False;False;False;True;False;False
63;4;12;13843199;0;0;4.251;False;False;False;True;False;False
28;2;18;30513501;5;28;5.103;False;True;True;True;False;False
11;3;30;52017957;4;1;5.545;False;False;False;True;False;False
52;3;13;16684432;6;1;6.805;False;False;False;True;False;False
38;3;16;22678425;4;10;5.773;False;False;True;True;False;False
11;3;30;52013969;1;1;3.909;False;False;False;True;False;False
35;2;16;24557026;5;35;5.463;False;False;False;True;False;False
34;2;17;25279555;5;34;5.013;False;False;True;True;False;False
50;3;14;17349223;6;3;6.989;False;False;True;True;False;False
8;2;35;63174380;2;8;3.541;False;False;False;True;False;False
49;3;14;17692539;5;3;6.544;False;False;True;True;False;False
31;3;17;27644026;1;0;3.898;False;False;False;True;False;False
60;2;12;14492639;5;60;5.366;False;True;True;True;False;False
39;2;16;22101249;6;3;5.374;False;False;True;True;False;False
14;2;26;44230919;5;14;5.083;False;False;True;True;False;False
61;3;12;14267587;7;1;7.281;False;False;False;True;False;False
23;2;20;36841351;3;6;4.155;False;False;True;True;False;False
55;4;13;15790642;0;0;4.245;False;False;False;True;False;False
63;3;12;13841449;9;0;8.3;False;False;False;True;False;False
31;2;17;27649685;3;19;4.009;False;False;True;True;False;False
21;3;21;40198675;6;10;6.609;False;False;True;True;False;False
19;4;22;44215889;0;0;4.263;False;False;False;True;False;False
44;4;15;19658888;0;0;4.253;False;False;False;True;False;False
39;3;16;22121221;7;14;7.741;False;True;True;True;False;False
20;4;22;42108129;0;0;4.265;False;False;False;True;False;False
38;2;16;22673822;6;38;5.848;False;False;True;True;False;False
26;3;19;32755755;0;0;3.346;False;False;False;True;False;False
21;4;21;40191374;0;0;4.232;False;False;False;True;False;False
33;4;17;26019652;6;1;7.808;False;False;False;True;False;False
42;2;15;20576789;6;42;5.711;False;False;True;True;False;False
18;4;23;46527248;0;0;4.265;False;False;False;True;False;False
27;2;19;31593732;6;4;5.783;False;False;True;True;False;False
42;3;15;20566866;5;18;5.855;False;True;True;True;False;False
17;4;24;49121828;5;2;7.147;False;False;False;True;False;False
44;4;15;19655049;4;0;6.681;False;False;False;True;False;False
30;4;18;28522847;2;0;5.482;False;False;False;True;False;False
12;3;28;49126301;4;2;5.472;False;False;True;True;False;False
27;2;19;31597027;6;27;5.675;False;False;True;True;False;False
39;2;16;22124003;7;39;6.421;False;False;True;True;False;False
62;4;12;14041786;0;0;4.301;False;False;False;True;False;False
41;4;15;21051655;0;0;4.248;False;False;False;True;False;False
43;3;15;20101693;8;1;7.788;False;False;False;True;False;False
40;3;15;21562637;6;10;7.086;False;False;True;True;False;False
18;3;23;46550966;6;1;6.971;False;True;False;True;False;False
8;4;35;63143685;4;0;6.77;False;False;False;True;False;False
20;3;22;42095741;4;2;5.542;False;False;True;True;False;False
32;2;17;26807425;5;26;5.314;False;False;True;True;False;False
63;4;12;13816375;0;0;4.278;False;False;False;True;False;False
42;4;15;20583298;0;0;4.226;False;False;False;True;False;False
61;2;12;14264387;5;61;5.349;False;True;True;True;False;False
27;2;19;31583154;7;2;6.256;False;False;False;True;False;False
44;4;15;19656287;0;0;4.303;False;False;False;True;False;False
37;3;16;23290439;7;37;7.273;False;False;True;True;False;False
15;3;25;42116066;0;0;3.21;False;False;False;True;False;False
57;4;13;15269311;0;0;4.288;False;False;False;True;False;False
45;2;14;19237387;3;22;4.318;False;True;True;True;False;False
7;4;37;68002895;0;0;4.296;False;False;False;True;False;False
33;2;17;26018182;4;33;4.599;False;False;True;True;False;False
64;3;12;13618682;7;58;7.203;False;True;True;True;False;False
31;4;17;27655929;0;0;4.256;False;False;False;True;False;False
19;2;22;44211967;4;19;4.626;False;True;True;True;False;False
61;3;12;14263484;9;0;7.734;False;False;False;True;False;False
24;2;20;35373281;9;14;7.367;False;False;True;True;False;False
25;2;20;34026970;7;15;6.255;False;False;True;True;False;False
61;3;12;14285162;3;1;5.233;False;False;False;True;False;False
16;4;25;52019688;0;0;4.316;False;False;False;True;False;False
18;2;23;46541904;2;18;3.493;False;False;False;True;False;False
41;4;15;21060611;6;0;7.114;False;False;False;True;False;False
5;2;44;80375361;2;5;3.41;False;False;True;True;False;False
57;3;13;15254900;8;57;7.746;False;False;True;True;False;False
57;4;13;15271904;0;0;4.257;False;False;False;True;False;False
63;3;12;13815823;0;0;3.434;False;False;False;True;False;False
10;4;31;55261117;0;0;4.212;False;False;False;True;False;False
46;3;14;18841167;6;2;6.724;False;False;True;True;False;False
51;4;14;17016305;8;0;8.106;False;False;False;True;False;False
14;3;26;44226248;0;0;3.233;False;False;False;True;False;False
26;3;19;32741464;6;0;6.564;False;False;False;True;False;False
27;2;19;31601341;4;19;4.654;False;True;True;True;False;False
26;3;19;32754762;0;0;3.256;False;False;False;True;False;False
5;4;44;80376340;3;0;5.939;False;False;False;True;False;False
32;2;17;26805550;3;18;4.207;False;True;True;True;False;False
57;2;13;15255032;9;57;7.456;False;True;True;True;False;False
55;2;13;15799742;2;55;3.647;False;False;False;True;False;False
54;4;13;16089607;0;0;4.254;False;False;False;True;False;False
64;4;12;13626841;4;1;6.953;False;False;False;True;False;False
37;2;16;23267018;6;37;5.828;False;False;True;True;False;False
40;2;15;21571101;1;40;3.044;False;False;False;True;False;False
62;3;12;14045286;0;0;3.482;False;False;False;True;False;False
43;3;15;20107444;7;43;7.252;False;False;True;True;False;False
52;3;13;16708294;4;0;5.594;False;False;False;True;False;False
24;2;20;35369358;5;24;5.12;False;False;True;True;False;False
31;3;17;27636578;0;0;3.194;False;False;False;True;False;False
11;2;30;52013854;4;11;4.621;False;False;True;True;False;False
46;2;14;18808614;9;2;7.04;False;False;False;True;False;False
46;4;14;18826985;0;0;4.274;False;False;False;True;False;False
17;3;24;49121122;9;15;8.35;False;False;True;True;False;False
38;2;16;22680802;8;38;7.327;False;False;True;True;False;False
31;2;17;27636421;5;31;5.211;False;False;True;True;False;False
11;4;30;52005901;0;0;4.279;False;False;False;True;False;False
5;4;44;80384894;3;2;5.99;False;False;True;True;False;False
10;2;31;55268409;3;10;4.084;False;False;True;True;False;False
41;3;15;21067476;2;1;4.607;False;True;False;True;False;False
62;2;12;14050803;8;4;7.25;False;True;True;True;False;False
41;3;15;21071357;7;2;6.971;False;False;False;True;False;False
22;3;21;38454523;5;13;6.147;False;False;True;True;False;False
5;3;44;80365602;4;5;5.578;False;False;True;True;False;False
62;3;12;14045910;8;0;7.185;False;False;False;True;False;False
18;3;23;46532948;7;1;7.204;False;False;False;True;False;False
61;4;12;14283184;0;0;4.261;False;False;False;True;False;False
19;4;22;44208669;4;0;6.532;False;False;False;True;False;False
45;3;14;19224007;7;1;7.663;False;True;False;True;False;False
22;4;21;38450411;7;0;8.542;False;False;False;True;False;False
20;3;22;42114979;3;9;5.146;False;False;True;True;False;False
44;2;15;19657235;6;4;5.527;False;False;True;True;False;False
21;4;21;40189474;0;0;4.257;False;False;False;True;False;False
49;2;14;17698800;6;4;5.657;False;False;True;True;False;False
26;3;19;32752176;0;0;3.269;False;False;False;True;False;False
41;4;15;21078639;9;0;8.732;False;False;False;True;False;False
53;4;13;16376344;0;0;4.296;False;False;False;True;False;False
4;4;50;88417220;0;0;4.35;False;False;False;True;False;False
38;4;16;22682345;0;0;4.26;False;False;False;True;False;False
21;3;21;40187501;4;1;5.637;False;False;False;True;False;False
62;2;12;14047307;9;3;7.644;False;False;True;True;False;False
16;2;25;52013848;5;16;5.2;False;False;True;True;False;False
13;2;27;46556947;6;13;5.614;False;False;True;True;False;False
25;3;20;34005691;4;1;5.583;False;False;False;True;False;False
49;4;14;17712365;0;0;4.269;False;False;False;True;False;False
43;2;15;20094611;10;6;7.166;False;True;True;True;False;False
32;3;17;26791931;9;2;7.882;False;False;False;True;False;False
19;2;22;44214109;5;19;5.192;False;False;True;True;False;False
38;4;16;22685336;0;0;4.272;False;False;False;True;False;False
19;2;22;44211257;2;19;3.574;False;False;True;True;False;False
12;2;28;49123108;2;12;3.543;False;True;True;True;False;False
35;2;16;24573258;5;3;5.586;False;False;False;True;False;False
59;2;13;14749803;7;3;5.481;False;True;True;True;False;False
44;4;15;19655166;0;0;4.225;False;False;False;True;False;False
11;2;30;52006555;4;11;4.518;False;False;True;True;False;False
24;4;20;35378202;0;0;4.24;False;False;False;True;False;False
21;4;21;40195798;0;0;4.191;False;False;False;True;False;False
30;4;18;28540065;0;0;4.337;False;False;False;True;False;False
48;2;14;18070334;3;3;4.397;False;False;False;True;False;False
29;4;18;29483488;0;0;4.255;False;False;False;True;False;False
43;3;15;20095146;4;43;5.655;False;False;True;True;False;False
19;4;22;44226623;5;0;7.029;False;False;False;True;False;False
27;2;19;31579722;4;27;4.572;False;False;True;True;False;False
31;4;17;27647532;0;0;4.291;False;False;False;True;False;False
15;2;25;42105495;5;2;5.135;False;False;False;True;False;False
47;3;14;18434755;4;0;5.635;False;False;False;True;False;False
62;4;12;14063111;0;0;4.288;False;False;False;True;False;False
42;3;15;20577735;8;2;7.378;False;False;True;True;False;False
22;3;21;38463983;8;2;7.7;False;False;False;True;False;False
41;2;15;21066943;6;3;5.902;False;False;True;True;False;False
13;2;27;46536895;3;13;4.011;False;False;True;True;False;False
29;3;18;29490771;0;0;3.325;False;False;False;True;False;False
59;2;13;14741665;9;59;7.418;False;True;True;True;False;False
45;4;14;19219774;0;0;4.209;False;False;False;True;False;False
37;2;16;23278610;5;37;5.208;False;False;True;True;False;False
39;2;16;22118938;8;9;7.087;False;True;True;True;False;False
30;2;18;28535040;4;22;5.266;False;False;True;True;False;False
56;3;13;15513659;7;0;7.285;False;False;False;True;False;False
64;4;12;13620559;7;1;8.738;False;False;False;True;False;False
35;4;16;24581199;0;0;4.272;False;False;False;True;False;False
23;3;20;36843126;3;14;4.957;False;False;True;True;False;False
30;2;18;28529689;3;1;4.066;False;False;False;True;False;False
20;3;22;42114141;3;8;5.064;False;False;True;True;False;False
18;4;23;46536868;6;0;7.015;False;False;False;True;False;False
47;4;14;18418249;0;0;4.229;False;False;False;True;False;False
13;3;27;46530621;5;10;6.035;False;False;True;True;False;False
30;4;18;28538802;0;0;4.268;False;False;False;True;False;False
51;3;14;17022336;9;4;8.046;False;True;True;True;False;False
50;2;14;17351618;7;50;6.685;False;False;True;True;False;False
34;3;17;25258644;5;4;6.627;False;False;True;True;False;False
57;2;13;15249839;7;3;6.43;False;False;True;True;False;False
30;2;18;28541154;5;1;5.08;False;False;False;True;False;False
28;4;18;30496055;0;0;4.307;False;False;False;True;False;False
33;3;17;26028005;5;33;6.467;False;False;True;True;False;False
36;2;16;23915024;6;16;6.34;False;False;True;True;False;False
57;4;13;15252262;0;0;4.27;False;False;False;True;False;False
12;4;28;49112514;0;0;4.254;False;False;False;True;False;False
17;4;24;49123053;4;0;6.469;False;False;False;True;False;False
11;3;30;52029785;0;11;3.313;False;False;False;True;False;False
21;3;21;40187628;4;1;5.667;False;False;False;True;False;False
59;3;13;14750721;7;1;7.253;False;False;False;True;False;False
26;2;19;32747432;2;26;3.517;False;False;False;True;False;False
10;3;31;55269681;2;3;4.473;False;False;True;True;False;False
53;2;13;16388315;8;5;6.405;False;True;True;True;False;False
45;4;14;19242400;1;0;5.002;False;False;False;True;False;False
21;2;21;40202979;5;21;5.087;False;False;True;True;False;False
64;2;12;13613426;4;64;5.335;False;False;True;True;False;False
12;4;28;49128036;16;0;13.429;False;False;False;True;False;False
22;2;21;38449767;3;22;4.051;False;False;True;True;False;False
46;2;14;18840406;7;5;5.956;False;True;True;True;False;False
56;3;13;15510141;5;0;5.599;False;False;False;True;False;False
56;4;13;15516682;0;0;4.268;False;False;False;True;False;False
16;2;25;52004317;1;16;3.0;False;False;False;True;False;False
34;4;17;25263618;2;1;5.716;False;False;False;True;False;False
58;2;13;14984171;10;58;7.949;False;False;True;True;False;False
53;4;13;16377014;0;0;4.276;False;False;False;True;False;False
54;3;13;16099572;8;1;7.836;False;False;False;True;False;False
54;2;13;16105368;3;54;4.337;False;False;False;True;False;False
49;3;14;17710873;4;21;6.104;False;True;True;True;False;False
8;3;35;63172115;4;0;5.613;False;False;False;True;False;False
13;4;27;46539422;0;0;4.257;False;False;False;True;False;False
37;2;16;23265799;4;37;4.653;False;False;True;True;False;False
43;2;15;20093743;8;43;7.399;False;False;True;True;False;False
49;4;14;17691509;8;49;8.804;False;False;True;True;False;False
10;3;31;55255199;5;4;6.014;False;False;True;True;False;False
49;3;14;17710919;7;22;7.306;False;False;True;True;False;False
4;3;50;88401349;0;0;3.27;False;False;False;True;False;False
37;3;16;23283846;3;2;5.243;False;False;False;True;False;False
19;4;22;44222117;0;0;4.205;False;False;False;True;False;False
20;3;22;42108601;4;8;5.587;False;False;True;True;False;False
32;3;17;26815425;5;4;6.314;False;True;False;True;False;False
30;3;18;28525590;0;0;3.196;False;False;False;True;False;False
29;2;18;29467341;1;29;2.943;False;False;True;True;False;False
6;3;40;73694248;4;6;5.599;False;False;True;True;False;False
6;2;40;73692674;2;6;3.419;False;False;True;True;False;False
22;4;21;38462130;0;0;4.26;False;False;False;True;False;False
28;2;18;30514521;4;3;4.626;False;False;True;True;False;False
56;4;13;15518107;0;0;4.265;False;False;False;True;False;False
61;2;12;14261003;4;61;4.765;False;False;True;True;False;False
48;3;14;18052999;6;0;6.689;False;False;False;True;False;False
27;4;19;31584543;0;0;4.258;False;False;False;True;False;False
18;3;23;46545038;2;4;4.527;False;False;True;True;False;False
50;3;14;17342407;10;3;8.835;False;False;True;True;False;False
11;3;30;52002738;4;6;5.486;False;False;True;True;False;False
59;3;13;14752353;0;0;3.304;False;False;False;True;False;False
25;4;20;34019062;0;0;4.255;False;False;False;True;False;False
31;4;17;27643637;0;0;4.306;False;False;False;True;False;False
35;3;16;24565130;8;8;7.589;False;False;True;True;False;False
31;2;17;27646745;10;1;7.8;False;False;False;True;False;False
14;2;26;44200178;6;14;5.602;False;False;True;True;False;False
4;4;50;88415926;0;0;4.307;False;False;False;True;False;False
19;2;22;44214948;2;19;3.506;False;False;True;True;False;False
58;2;13;15003643;9;2;7.0;False;False;False;True;False;False
39;2;16;22108229;8;5;6.765;False;False;True;True;False;False
27;4;19;31582594;0;0;4.275;False;False;False;True;False;False
14;2;26;44203686;6;14;5.607;False;True;True;True;False;False
14;2;26;44200373;3;14;4.0;False;False;True;True;False;False
7;4;37;68007161;0;0;4.257;False;False;False;True;False;False
49;2;14;17703776;8;4;7.106;False;False;True;True;False;False
49;4;14;17711874;0;0;4.26;False;False;False;True;False;False
37;4;16;23295548;5;0;7.172;False;False;False;True;False;False
9;3;33;58950267;3;9;5.009;False;False;True;True;False;False
59;4;13;14758530;0;0;4.263;False;False;False;True;False;False
63;3;12;13817266;4;3;5.778;False;False;True;True;False;False
52;4;13;16684127;3;0;6.093;False;False;False;True;False;False
40;2;15;21588069;2;40;3.611;False;False;True;True;False;False
14;2;26;44202748;2;14;3.471;False;True;True;True;False;False
62;4;12;14060968;0;0;4.262;False;False;False;True;False;False
16;3;25;52023938;3;2;5.088;False;True;False;True;False;False
55;4;13;15812509;1;0;4.874;False;False;False;True;False;False
26;4;19;32761648;1;0;4.875;False;False;False;True;False;False
35;3;16;24587351;4;2;5.867;False;False;False;True;False;False
48;4;14;18070982;5;0;6.539;False;False;False;True;False;False
15;3;25;42104076;0;0;3.327;False;False;False;True;False;False
54;4;13;16080014;0;0;4.281;False;False;False;True;False;False
19;4;22;44225645;0;0;4.272;False;False;False;True;False;False
10;4;31;55274713;0;0;4.256;False;False;False;True;False;False
60;3;12;14514057;9;0;8.329;False;False;False;True;False;False
40;4;15;21569449;7;11;8.119;False;False;True;True;False;False
27;3;19;31596057;4;2;5.501;False;False;True;True;False;False
12;4;28;49142457;0;0;4.325;False;False;False;True;False;False
40;4;15;21592765;6;15;7.789;False;False;True;True;False;False
7;2;37;68004021;1;7;2.899;False;False;True;True;False;False
62;4;12;14048515;0;0;4.272;False;False;False;True;False;False
22;4;21;38454717;0;0;4.259;False;False;False;True;False;False
21;3;21;40189007;4;1;5.736;False;True;False;True;False;False
16;2;25;52023755;5;16;5.364;False;False;True;True;False;False
59;2;13;14737956;8;5;7.195;False;True;True;True;False;False
21;2;21;40209690;2;21;3.536;False;False;True;True;False;False
59;2;13;14755733;5;59;5.318;False;False;True;True;False;False
49;4;14;17684130;0;0;4.262;False;False;False;True;False;False
40;3;15;21590453;5;40;6.166;False;False;True;True;False;False
25;4;20;34016378;0;0;4.277;False;False;False;True;False;False
28;3;18;30500382;0;0;3.274;False;False;False;True;False;False
26;4;19;32771340;0;0;4.281;False;False;False;True;False;False
31;4;17;27632567;0;0;4.257;False;False;False;True;False;False
61;3;12;14278430;2;9;4.665;False;False;True;True;False;False
24;3;20;35372729;6;17;6.587;False;False;True;True;False;False
49;3;14;17694004;7;0;7.252;False;False;False;True;False;False
54;3;13;16082196;7;2;7.232;False;False;True;True;False;False
56;2;13;15533337;7;3;6.492;False;False;True;True;False;False
44;2;15;19652934;4;44;4.917;False;False;True;True;False;False
13;4;27;46547332;0;0;4.263;False;False;False;True;False;False
48;3;14;18063125;9;2;8.419;False;False;False;True;False;False
22;4;21;38436659;0;0;4.259;False;False;False;True;False;False
15;4;25;42104002;0;0;4.257;False;False;False;True;False;False
22;3;21;38442849;4;6;5.509;False;False;True;True;False;False
14;4;26;44222594;0;0;4.313;False;False;False;True;False;False
40;3;15;21565158;11;40;9.266;False;False;True;True;False;False
24;2;20;35386307;4;5;4.736;False;False;True;True;False;False
15;3;25;42122039;0;0;3.318;False;False;False;True;False;False
36;3;16;23908297;5;1;6.222;False;False;False;True;False;False
44;4;15;19662243;0;0;4.259;False;False;False;True;False;False
15;2;25;42120390;5;15;5.082;False;False;True;True;False;False
59;4;13;14764239;0;0;4.337;False;False;False;True;False;False
55;4;13;15794458;0;0;4.281;False;False;False;True;False;False
53;3;13;16400224;6;0;6.67;False;False;False;True;False;False
32;4;17;26793292;0;0;4.258;False;False;False;True;False;False
11;2;30;52002168;2;11;3.5;False;False;False;True;False;False
14;4;26;44226895;0;0;4.257;False;False;False;True;False;False
11;3;30;52015433;4;0;5.495;False;False;False;True;False;False
62;3;12;14037466;8;0;7.311;False;False;False;True;False;False
4;4;50;88410187;0;0;4.267;False;False;False;True;False;False
25;3;20;34003533;6;6;6.566;False;False;True;True;False;False
40;3;15;21591550;6;40;7.143;False;False;True;True;False;False
54;3;13;16098602;6;36;6.979;False;False;True;True;False;False
26;4;19;32765536;0;0;4.261;False;False;False;True;False;False
60;3;12;14523795;0;0;3.268;False;False;False;True;False;False
61;2;12;14281682;8;1;6.494;False;False;False;True;False;False
49;3;14;17702139;0;0;3.312;False;False;False;True;False;False
32;4;17;26788739;0;0;4.207;False;False;False;True;False;False
61;2;12;14265856;8;2;6.394;False;False;False;True;False;False
6;3;40;73690393;2;4;4.413;False;False;True;True;False;False
55;2;13;15808508;12;55;9.052;False;False;True;True;False;False
57;3;13;15267261;7;0;7.337;False;False;False;True;False;False
9;2;33;58964294;3;9;4.09;False;False;True;True;False;False
23;4;20;36860266;0;0;4.199;False;False;False;True;False;False
45;3;14;19244239;6;25;6.668;False;False;True;True;False;False
48;3;14;18041763;10;0;8.279;False;False;False;True;False;False
38;2;16;22695170;5;38;5.442;False;False;True;True;False;False
25;2;20;34018982;7;25;6.348;False;True;True;True;False;False
9;4;33;58965446;0;0;4.254;False;False;False;True;False;False
16;2;25;52000404;4;6;4.755;False;True;True;True;False;False
43;4;15;20092631;2;2;5.527;False;False;True;True;False;False
24;2;20;35378776;6;24;5.674;False;False;True;True;False;False
41;4;15;21059423;6;1;8.007;False;True;False;True;False;False
46;2;14;18841206;2;46;3.799;False;False;False;True;False;False
46;2;14;18812017;2;46;3.787;False;True;False;True;False;False
49;3;14;17685942;7;49;7.673;False;False;True;True;False;False
26;4;19;32752954;0;0;4.346;False;False;False;True;False;False
30;3;18;28529891;0;0;3.32;False;False;False;True;False;False
5;4;44;80376761;3;0;5.924;False;False;False;True;False;False
59;3;13;14763460;11;1;9.423;False;False;False;True;False;False
50;2;14;17362344;7;2;6.382;False;False;False;True;False;False
48;2;14;18066374;2;48;3.626;False;False;True;True;False;False
7;3;37;68024487;1;6;3.876;False;False;True;True;False;False
9;3;33;58950989;4;0;5.529;False;False;False;True;False;False
40;3;15;21585940;5;1;6.248;False;False;False;True;False;False
61;3;12;14285709;9;1;8.529;False;False;False;True;False;False
55;2;13;15800967;6;4;5.435;False;True;True;True;False;False
12;4;28;49139619;0;0;4.26;False;False;False;True;False;False
29;2;18;29498476;7;2;6.187;False;False;False;True;False;False
58;4;13;15010362;0;0;4.198;False;False;False;True;False;False
34;2;17;25275852;7;34;6.845;False;False;True;True;False;False
42;3;15;20580148;8;17;8.1;False;False;True;True;False;False
42;3;15;20571656;7;18;7.296;False;False;True;True;False;False
6;4;40;73698473;5;0;6.541;False;False;False;True;False;False
4;2;50;88409172;2;4;3.525;False;False;True;True;False;False
21;2;21;40202797;5;2;5.304;False;False;False;True;False;False
44;4;15;19648321;0;0;4.295;False;False;False;True;False;False
40;3;15;21572577;7;16;7.37;False;False;True;True;False;False
26;3;19;32762000;5;0;5.563;False;False;False;True;False;False
8;3;35;63161614;3;1;4.962;False;False;False;True;False;False
32;2;17;26808631;1;32;3.021;False;False;False;True;False;False
15;3;25;42108991;4;0;5.008;False;False;False;True;False;False
33;3;17;26014091;5;2;6.468;False;True;False;True;False;False
54;2;13;16081795;4;54;4.841;False;True;True;True;False;False
15;4;25;42123128;5;0;7.399;False;False;False;True;False;False
55;4;13;15815510;0;0;4.264;False;False;False;True;False;False
50;4;14;17334078;0;0;4.279;False;False;False;True;False;False
43;2;15;20109118;3;43;4.118;False;False;True;True;False;False
50;4;14;17343939;0;0;4.234;False;False;False;True;False;False
29;4;18;29472313;0;0;4.278;False;False;False;True;False;False
12;2;28;49128810;2;7;3.518;False;False;True;True;False;False
18;4;23;46538298;0;0;4.255;False;False;False;True;False;False
51;4;14;17017811;0;0;4.312;False;False;False;True;False;False
49;4;14;17705735;0;0;4.22;False;False;False;True;False;False
50;2;14;17365757;7;3;6.528;False;False;True;True;False;False
19;2;22;44225071;1;19;2.874;False;False;False;True;False;False
37;2;16;23280687;5;37;5.457;False;False;True;True;False;False
45;2;14;19221205;7;4;6.178;False;False;True;True;False;False
52;3;13;16702383;4;52;5.726;False;False;True;True;False;False
55;4;13;15812527;0;0;4.248;False;False;False;True;False;False
44;4;15;19676979;7;0;8.191;False;False;False;True;False;False
43;4;15;20111360;0;0;4.214;False;False;False;True;False;False
44;3;15;19676428;3;1;5.205;False;True;False;True;False;False
21;3;21;40183454;3;1;5.161;False;False;False;True;False;False
60;4;12;14513549;0;0;4.203;False;False;False;True;False;False
19;2;22;44200663;4;19;4.757;False;False;True;True;False;False
42;3;15;20563677;8;2;7.45;False;False;False;True;False;False
38;4;16;22681288;4;2;6.536;False;False;True;True;False;False
5;2;44;80390712;4;5;4.454;False;False;True;True;False;False
7;2;37;68019332;6;7;5.572;False;False;True;True;False;False
37;3;16;23282141;5;1;6.533;False;True;False;True;False;False
13;2;27;46553278;4;13;4.611;False;False;True;True;False;False
40;2;15;21579205;10;6;8.401;False;False;True;True;False;False
63;4;12;13825911;3;0;6.075;False;False;False;True;False;False
6;3;40;73691641;3;1;4.929;False;False;False;True;False;False
10;4;31;55253881;0;0;4.261;False;False;False;True;False;False
7;2;37;68006146;2;7;3.408;False;False;True;True;False;False
36;4;16;23918008;5;0;7.152;False;False;False;True;False;False
22;2;21;38437230;6;3;5.795;False;True;False;True;False;False
46;3;14;18810783;5;0;6.239;False;False;False;True;False;False
6;2;40;73689833;4;6;4.479;False;False;True;True;False;False
43;3;15;20102203;7;1;6.742;False;False;False;True;False;False
18;3;23;46529508;4;5;5.542;False;False;True;True;False;False
53;4;13;16376543;0;0;4.278;False;False;False;True;False;False
30;4;18;28537916;0;0;4.269;False;False;False;True;False;False
32;2;17;26795621;8;31;6.943;False;False;True;True;False;False
55;3;13;15807447;0;0;3.432;False;False;False;True;False;False
20;3;22;42113227;5;8;6.109;False;False;True;True;False;False
13;3;27;46540632;0;0;3.262;False;False;False;True;False;False
61;4;12;14267781;0;0;4.29;False;False;False;True;False;False
62;2;12;14058170;6;3;6.033;False;False;True;True;False;False
22;4;21;38435796;0;0;4.205;False;False;False;True;False;False
48;4;14;18050352;0;0;4.223;False;False;False;True;False;False
29;4;18;29493388;0;0;4.279;False;False;False;True;False;False
42;2;15;20558654;6;6;6.063;False;False;True;True;False;False
16;2;25;52026742;5;6;5.301;False;True;True;True;False;False
10;4;31;55251636;0;0;4.263;False;False;False;True;False;False
18;3;23;46532685;6;4;6.913;False;True;True;True;False;False
50;4;14;17336726;3;0;6.074;False;False;False;True;False;False
27;4;19;31579306;2;0;5.506;False;False;False;True;False;False
31;4;17;27650019;1;0;4.917;False;False;False;True;False;False
7;4;37;68014458;0;0;4.314;False;False;False;True;False;False
31;3;17;27627549;8;0;7.198;False;False;False;True;False;False
39;3;16;22115044;8;3;7.462;False;False;True;True;False;False
4;2;50;88412441;1;4;2.912;False;False;False;True;False;False
38;2;16;22696156;5;38;5.282;False;False;True;True;False;False
54;3;13;16081540;0;0;3.393;False;False;False;True;False;False
43;3;15;20099506;5;4;6.363;False;False;True;True;False;False
11;2;30;52006301;1;11;2.895;False;False;False;True;False;False
9;3;33;58941246;5;2;5.64;False;False;False;True;False;False
27;3;19;31576774;7;1;7.27;False;False;False;True;False;False
62;4;12;14059926;0;0;4.204;False;False;False;True;False;False
5;4;44;80396358;3;3;5.927;False;False;True;True;False;False
14;3;26;44224068;0;0;3.249;False;False;False;True;False;False
27;4;19;31576807;0;0;4.263;False;False;False;True;False;False
21;2;21;40198692;5;21;5.179;False;False;True;True;False;False
59;4;13;14764077;0;0;4.297;False;False;False;True;False;False
14;2;26;44222387;5;3;5.103;False;False;True;True;False;False
22;3;21;38442935;4;2;5.558;False;False;True;True;False;False
54;4;13;16088860;0;0;4.207;False;False;False;True;False;False
28;4;18;30496780;0;0;4.352;False;False;False;True;False;False
22;4;21;38466947;0;0;4.205;False;False;False;True;False;False
15;3;25;42122564;0;0;3.312;False;False;False;True;False;False
48;2;14;18061828;7;3;5.912;False;False;True;True;False;False
44;3;15;19659831;5;26;6.09;False;False;True;True;False;False
54;3;13;16077240;4;0;5.721;False;False;False;True;False;False
56;4;13;15522628;0;0;4.27;False;False;False;True;False;False
47;4;14;18439514;0;0;4.306;False;False;False;True;False;False
62;3;12;14039473;5;0;6.267;False;False;False;True;False;False
