N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
12;3;28;250000;5;1;8.449;False;False;False;True
15;4;25;250000;5;1;9.448;False;False;False;True
6;2;40;250000;2;1;4.334;False;False;False;True
23;4;20;250000;2;2;6.414;False;False;False;True
6;2;40;250000;1;1;3.307;False;False;False;True
9;3;33;250000;5;1;8.474;False;False;False;True
30;3;18;250000;6;3;9.619;False;False;False;True
58;3;13;250000;9;4;10.807;False;False;True;True
8;3;35;250000;2;2;5.414;False;False;False;True
17;4;24;250000;4;3;8.464;False;False;True;True
10;3;31;250000;2;2;5.418;False;False;False;True
47;2;14;250000;8;8;10.847;False;False;True;True
21;2;21;250000;3;4;6.175;False;False;True;True
9;3;33;250000;2;2;5.398;False;False;False;True
31;3;17;250000;7;4;10.637;False;False;True;True
27;4;19;250000;5;3;9.524;False;False;True;True
63;2;12;250000;5;5;7.921;False;False;False;True
47;4;14;250000;8;6;12.741;False;False;True;True
29;2;18;250000;8;5;10.013;False;False;True;True
26;4;19;250000;6;3;10.535;False;False;True;True
20;2;22;250000;6;7;8.672;False;False;True;True
39;3;16;250000;6;6;9.677;False;False;True;True
13;2;27;250000;1;1;4.553;False;False;False;True
7;3;37;250000;0;0;3.2;False;False;False;True
19;2;22;250000;2;3;6.069;False;False;True;True
48;4;14;250000;9;5;13.823;False;False;True;True
62;3;12;250000;9;7;11.907;False;False;True;True
62;2;12;250000;8;7;9.921;False;False;True;True
57;3;13;250000;11;57;14.811;False;False;True;True
22;4;21;250000;4;3;8.486;False;False;True;True
13;3;27;250000;2;1;5.356;False;False;False;True
58;4;13;250000;5;5;9.738;False;False;True;True
25;2;20;250000;6;6;8.672;False;False;True;True
55;2;13;250000;7;5;9.796;False;False;False;True
7;2;37;250000;5;1;7.46;False;False;False;True
5;3;44;250000;0;0;3.208;False;False;False;True
47;4;14;250000;11;47;15.859;False;False;True;True
13;2;27;250000;2;3;4.662;False;False;True;True
55;2;13;250000;6;55;8.669;False;False;True;True
64;4;12;250000;9;6;13.875;False;False;True;True
11;4;30;250000;5;1;9.45;False;False;False;True
18;2;23;250000;3;4;6.075;False;False;True;True
36;4;16;250000;9;5;13.705;False;False;True;True
16;3;25;250000;3;5;30.19;True;False;True;True
43;4;15;250000;7;5;11.775;False;False;True;True
61;2;12;250000;4;5;7.937;False;False;True;True
60;2;12;250000;8;6;10.88;False;False;True;True
34;2;17;250000;1;1;7.391;False;False;False;True
62;4;12;250000;8;5;12.832;False;False;True;True
60;3;12;250000;5;7;8.741;False;False;True;True
22;3;21;250000;6;4;9.607;False;False;True;True
29;2;18;250000;5;7;7.663;False;False;True;True
36;3;16;250000;4;6;7.615;False;False;True;True
53;2;13;250000;5;5;7.744;False;False;False;True
23;2;20;250000;9;5;11.77;False;False;True;True
47;2;14;250000;8;7;9.835;False;False;True;True
63;4;12;250000;10;6;14.859;False;False;True;True
10;4;31;250000;0;0;4.316;False;False;False;True
56;2;13;250000;4;5;8.054;False;False;True;True
50;3;14;250000;11;6;14.96;False;False;True;True
6;4;40;250000;0;0;4.219;False;False;False;True
14;3;26;250000;6;2;9.559;False;False;False;True
48;4;14;250000;8;5;11.783;False;False;True;True
43;3;15;250000;8;7;10.765;False;False;True;True
62;2;12;250000;5;6;8.192;False;False;True;True
29;2;18;250000;1;1;6.153;False;False;False;True
7;2;37;250000;1;1;3.308;False;False;False;True
12;4;28;250000;4;0;7.387;False;False;False;True
59;4;13;250000;8;59;12.811;False;False;True;True
10;2;31;250000;4;3;6.533;False;False;True;True
21;4;21;250000;9;5;12.937;False;False;True;True
34;4;17;250000;6;4;10.715;False;False;True;True
4;2;50;250000;3;1;5.357;False;False;False;True
60;4;12;250000;11;5;15.948;False;False;True;True
5;2;44;250000;1;1;3.3;False;False;False;True
21;4;21;250000;6;3;10.546;False;False;True;True
42;2;15;250000;5;8;7.737;False;False;True;True
23;2;20;250000;6;6;8.728;False;False;True;True
54;2;13;250000;10;8;11.958;False;False;True;True
38;3;16;250000;7;5;9.774;False;False;True;True
64;4;12;250000;6;7;10.77;False;False;True;True
31;3;17;250000;5;4;8.617;False;False;True;True
26;2;19;250000;6;7;8.675;False;False;True;True
42;2;15;250000;4;6;7.515;False;False;True;True
61;4;12;250000;4;4;8.648;False;False;False;True
6;4;40;250000;0;0;4.206;False;False;False;True
12;4;28;250000;2;1;6.346;False;False;False;True
58;2;13;250000;10;7;13.002;False;False;True;True
12;2;28;250000;0;0;4.341;False;False;False;True
4;2;50;250000;2;1;4.335;False;False;False;True
40;3;15;250000;1;1;7.737;False;False;False;True
5;3;44;250000;0;0;3.201;False;False;False;True
24;2;20;250000;3;4;6.119;False;False;True;True
50;3;14;250000;2;2;7.769;False;False;False;True
48;2;14;250000;9;7;11.859;False;False;True;True
20;2;22;250000;6;6;8.701;False;False;True;True
32;3;17;250000;3;3;7.365;False;False;False;True
12;2;28;250000;5;3;7.532;False;False;True;True
29;3;18;250000;5;29;8.757;False;False;True;True
19;2;22;250000;5;5;7.639;False;False;True;True
22;3;21;250000;4;4;7.553;False;False;True;True
11;4;30;250000;6;0;9.43;False;False;False;True
51;2;14;250000;6;7;8.851;False;False;True;True
8;4;35;250000;5;0;8.494;False;False;False;True
36;4;16;250000;7;5;11.633;False;False;True;True
42;2;15;250000;8;8;10.84;False;False;True;True
59;3;13;250000;6;5;9.799;False;False;True;True
16;4;25;250000;2;2;6.403;False;False;False;True
63;4;12;250000;6;6;10.732;False;False;True;True
33;2;17;250000;3;4;7.391;False;False;True;True
4;2;50;250000;2;1;4.329;False;False;False;True
31;2;17;250000;3;4;6.192;False;False;True;True
56;2;13;250000;7;5;8.818;False;False;False;True
28;3;18;250000;9;4;12.722;False;False;True;True
18;2;23;250000;2;3;5.98;False;False;True;True
21;2;21;250000;3;5;5.988;False;False;True;True
55;3;13;250000;9;6;11.853;False;False;True;True
54;4;13;250000;10;6;14.873;False;False;True;True
24;2;20;250000;3;4;5.999;False;False;True;True
33;2;17;250000;4;6;7.398;False;False;True;True
6;4;40;250000;0;0;4.2;False;False;False;True
56;2;13;250000;9;7;10.98;False;False;True;True
16;4;25;250000;4;3;8.466;False;False;True;True
14;4;26;250000;1;1;5.321;False;False;False;True
9;2;33;250000;5;3;7.486;False;False;True;True
30;3;18;250000;4;3;7.556;False;False;False;True
29;2;18;250000;5;5;6.615;False;False;True;True
6;4;40;250000;0;0;4.205;False;False;False;True
58;4;13;250000;5;58;9.708;False;False;True;True
7;3;37;250000;0;0;3.154;False;False;False;True
14;3;26;250000;4;2;7.455;False;False;False;True
13;3;27;250000;4;2;7.487;False;False;False;True
37;2;16;250000;9;7;10.83;False;False;True;True
42;4;15;250000;3;3;7.686;False;False;False;True
43;3;15;250000;5;43;8.528;False;False;True;True
33;4;17;250000;7;4;11.639;False;False;True;True
11;3;30;250000;1;1;4.505;False;False;False;True
58;2;13;250000;5;5;7.961;False;False;False;True
54;2;13;250000;7;54;9.601;False;False;True;True
28;2;18;250000;7;6;9.757;False;False;True;True
48;3;14;250000;4;6;7.931;False;False;True;True
64;4;12;250000;7;64;11.814;False;False;True;True
64;2;12;250000;12;7;14.124;False;False;True;True
15;2;25;250000;5;3;7.602;False;False;True;True
36;3;16;250000;6;6;9.763;False;False;True;True
52;3;13;250000;3;3;7.98;False;False;False;True
54;4;13;250000;11;6;15.91;False;False;True;True
20;2;22;250000;4;6;6.606;False;False;True;True
5;2;44;250000;2;1;4.332;False;False;False;True
6;4;40;250000;0;0;4.215;False;False;False;True
35;4;16;250000;8;5;12.66;False;False;True;True
27;2;19;250000;1;1;6.222;False;False;False;True
57;3;13;250000;8;7;11.864;False;False;True;True
53;4;13;250000;3;4;7.804;False;False;True;True
27;3;19;250000;4;4;7.56;False;False;True;True
44;4;15;250000;4;4;8.625;False;False;False;True
43;3;15;250000;10;6;13.86;False;False;True;True
38;4;16;250000;8;5;12.668;False;False;True;True
30;3;18;250000;9;3;12.746;False;False;False;True
6;2;40;250000;2;1;4.355;False;False;False;True
21;2;21;250000;7;6;9.719;False;False;True;True
9;3;33;250000;4;1;6.434;False;False;False;True
20;2;22;250000;9;8;30.229;True;False;True;True
8;4;35;250000;5;1;9.466;False;False;False;True
60;3;12;250000;9;6;12.887;False;False;True;True
42;3;15;250000;3;4;7.593;False;False;True;True
58;4;13;250000;7;5;11.778;False;False;True;True
52;3;13;250000;8;52;11.677;False;False;True;True
30;4;18;250000;4;3;8.493;False;False;True;True
23;3;20;250000;8;4;11.709;False;False;True;True
11;4;30;250000;4;0;8.437;False;False;False;True
29;3;18;250000;6;4;9.619;False;False;True;True
53;2;13;250000;8;6;11.003;False;False;True;True
27;2;19;250000;8;5;10.733;False;False;True;True
9;2;33;250000;2;3;4.425;False;False;True;True
63;2;12;250000;2;2;8.041;False;False;False;True
37;3;16;250000;4;37;7.559;False;False;True;True
39;4;16;250000;4;5;8.64;False;False;True;True
15;4;25;250000;4;1;8.415;False;False;False;True
13;3;27;250000;5;1;8.535;False;False;False;True
39;2;16;250000;7;39;9.673;False;False;True;True
23;2;20;250000;6;6;8.736;False;False;True;True
9;3;33;250000;2;2;5.408;False;False;False;True
46;3;14;250000;6;6;9.708;False;False;True;True
27;2;19;250000;2;2;5.967;False;False;False;True
56;3;13;250000;4;7;7.829;False;False;True;True
37;2;16;250000;11;9;13.967;False;False;True;True
20;2;22;250000;6;7;8.742;False;False;True;True
8;3;35;250000;3;2;6.44;False;False;False;True
27;2;19;250000;7;5;9.714;False;False;True;True
4;3;50;250000;0;0;3.189;False;False;False;True
23;2;20;250000;6;6;8.689;False;False;True;True
26;3;19;250000;6;4;9.642;False;False;True;True
12;2;28;250000;1;1;4.619;False;False;False;True
60;2;12;250000;2;2;7.871;False;False;False;True
8;2;35;250000;1;1;4.303;False;False;False;True
18;2;23;250000;7;6;9.716;False;False;True;True
44;2;15;250000;9;7;11.912;False;False;True;True
19;3;22;250000;3;4;6.563;False;False;True;True
34;2;17;250000;7;5;8.749;False;False;True;True
18;3;23;250000;9;4;12.721;False;False;True;True
14;4;26;250000;5;1;9.445;False;False;False;True
63;2;12;250000;9;5;12.012;False;False;False;True
39;3;16;250000;6;6;9.77;False;False;True;True
48;2;14;250000;3;4;7.639;False;False;True;True
21;2;21;250000;5;4;6.615;False;False;True;True
7;4;37;250000;0;0;4.216;False;False;False;True
63;3;12;250000;9;5;12.915;False;False;False;True
54;2;13;250000;8;54;10.651;False;False;True;True
21;2;21;250000;6;7;8.655;False;False;True;True
64;3;12;250000;7;8;10.903;False;False;True;True
46;4;14;250000;3;4;7.521;False;False;True;True
52;4;13;250000;6;5;10.718;False;False;True;True
35;3;16;250000;6;6;8.711;False;False;True;True
35;2;16;250000;7;7;9.774;False;False;True;True
6;4;40;250000;0;0;4.218;False;False;False;True
37;2;16;250000;8;37;9.85;False;False;True;True
46;4;14;250000;4;5;8.62;False;False;True;True
49;2;14;250000;7;7;9.837;False;False;True;True
51;4;14;250000;9;5;12.775;False;False;True;True
47;2;14;250000;9;7;11.879;False;False;True;True
61;3;12;250000;8;8;11.864;False;False;True;True
40;4;15;250000;12;5;16.923;False;False;True;True
55;4;13;250000;14;5;17.969;False;False;True;True
47;3;14;250000;9;6;13.046;False;False;True;True
23;3;20;250000;5;3;8.596;False;False;False;True
49;4;14;250000;4;3;8.616;False;False;False;True
13;4;27;250000;3;1;7.411;False;False;False;True
21;3;21;250000;6;3;9.631;False;False;False;True
9;4;33;250000;4;1;8.429;False;False;False;True
43;2;15;250000;5;8;7.708;False;False;True;True
23;4;20;250000;1;1;6.306;False;False;False;True
59;3;13;250000;7;6;10.837;False;False;True;True
41;2;15;250000;6;8;8.795;False;False;True;True
64;2;12;250000;5;6;9.357;False;False;True;True
37;4;16;250000;5;5;9.64;False;False;True;True
13;4;27;250000;4;1;8.423;False;False;False;True
30;4;18;250000;7;3;11.598;False;False;True;True
50;2;14;250000;6;8;8.787;False;False;True;True
42;3;15;250000;5;6;8.649;False;False;True;True
58;4;13;250000;10;5;13.882;False;False;True;True
9;4;33;250000;3;1;7.371;False;False;False;True
32;2;17;250000;4;4;7.419;False;False;False;True
36;4;16;250000;4;5;8.622;False;False;True;True
49;3;14;250000;4;6;7.847;False;False;True;True
10;2;31;250000;4;3;6.469;False;False;True;True
18;3;23;250000;2;2;6.069;False;False;False;True
20;4;22;250000;3;3;7.462;False;False;True;True
54;4;13;250000;7;5;10.714;False;False;True;True
61;3;12;250000;7;8;10.845;False;False;True;True
45;4;14;250000;6;5;10.679;False;False;True;True
12;4;28;250000;0;0;4.341;False;False;False;True
16;3;25;250000;4;3;7.566;False;False;False;True
47;4;14;250000;7;6;11.715;False;False;True;True
31;2;17;250000;8;6;10.731;False;False;True;True
51;2;14;250000;9;6;10.844;False;False;True;True
31;4;17;250000;5;3;9.532;False;False;True;True
59;2;13;250000;5;5;8.075;False;False;False;True
30;3;18;250000;8;4;11.741;False;False;True;True
42;3;15;250000;5;6;8.715;False;False;True;True
46;2;14;250000;10;8;11.926;False;False;True;True
54;4;13;250000;4;5;8.615;False;False;True;True
43;2;15;250000;1;1;7.7;False;False;False;True
30;2;18;250000;10;6;12.839;False;False;True;True
58;4;13;250000;7;5;10.785;False;False;True;True
9;3;33;250000;4;1;7.437;False;False;False;True
7;2;37;250000;4;1;6.425;False;False;False;True
16;3;25;250000;3;3;6.511;False;False;False;True
7;3;37;250000;0;0;3.149;False;False;False;True
48;3;14;250000;6;6;9.748;False;False;True;True
29;2;18;250000;6;7;8.69;False;False;True;True
38;3;16;250000;6;6;9.702;False;False;True;True
60;3;12;250000;6;6;9.807;False;False;True;True
39;2;16;250000;7;39;9.633;False;False;True;True
22;3;21;250000;2;2;6.007;False;False;False;True
51;2;14;250000;2;51;4.419;False;False;True;True
28;3;18;250000;8;4;11.694;False;False;True;True
47;4;14;250000;9;47;13.788;False;False;True;True
45;3;14;250000;0;0;7.568;False;False;False;True
34;2;17;250000;6;6;8.77;False;False;True;True
4;3;50;250000;0;0;3.205;False;False;False;True
30;3;18;250000;3;3;6.547;False;False;False;True
61;3;12;250000;3;4;7.8;False;False;True;True
25;4;20;250000;4;2;8.487;False;False;False;True
62;2;12;250000;7;62;9.603;False;False;True;True
56;3;13;250000;6;6;9.808;False;False;True;True
50;4;14;250000;6;5;10.717;False;False;True;True
50;2;14;250000;4;4;7.874;False;False;False;True
47;2;14;250000;9;7;11.898;False;False;True;True
6;2;40;250000;3;1;5.373;False;False;False;True
37;3;16;250000;9;6;12.863;False;False;True;True
25;3;20;250000;8;4;11.669;False;False;True;True
55;2;13;250000;4;5;8.091;False;False;True;True
38;3;16;250000;10;6;13.833;False;False;True;True
47;2;14;250000;0;0;7.816;False;False;False;True
45;3;14;250000;8;6;11.823;False;False;True;True
14;3;26;250000;2;1;5.438;False;False;False;True
50;3;14;250000;7;6;10.848;False;False;True;True
31;3;17;250000;4;3;7.577;False;False;False;True
14;3;26;250000;3;1;6.505;False;False;False;True
44;4;15;250000;5;5;8.712;False;False;True;True
25;3;20;250000;5;3;8.577;False;False;False;True
57;2;13;250000;10;7;12.987;False;False;True;True
43;3;15;250000;8;6;11.837;False;False;True;True
5;3;44;250000;0;0;3.202;False;False;False;True
28;2;18;250000;5;5;7.651;False;False;True;True
61;3;12;250000;7;8;10.842;False;False;True;True
45;2;14;250000;8;8;10.869;False;False;True;True
27;4;19;250000;4;3;8.477;False;False;True;True
27;3;19;250000;5;3;8.611;False;False;False;True
64;4;12;250000;11;5;15.934;False;False;False;True
15;4;25;250000;3;1;7.38;False;False;False;True
32;2;17;250000;3;4;7.602;False;False;True;True
17;2;24;250000;2;3;5.952;False;False;True;True
30;4;18;250000;5;3;9.535;False;False;True;True
57;4;13;250000;11;5;15.9;False;False;True;True
48;3;14;250000;8;7;10.783;False;False;True;True
30;3;18;250000;6;4;9.621;False;False;True;True
41;4;15;250000;7;6;11.744;False;False;True;True
59;4;13;250000;5;4;9.673;False;False;False;True
9;3;33;250000;0;0;4.713;False;False;False;True
54;4;13;250000;3;4;7.929;False;False;True;True
8;4;35;250000;0;0;4.308;False;False;False;True
63;2;12;250000;10;8;13.06;False;False;True;True
39;4;16;250000;3;4;7.647;False;False;True;True
6;2;40;250000;3;1;5.535;False;False;False;True
21;3;21;250000;5;3;8.63;False;False;False;True
61;4;12;250000;8;6;12.808;False;False;True;True
51;2;14;250000;4;4;7.964;False;False;False;True
49;3;14;250000;8;6;11.846;False;False;True;True
22;3;21;250000;6;3;9.617;False;False;False;True
31;2;17;250000;4;6;6.634;False;False;True;True
26;3;19;250000;6;4;9.61;False;False;True;True
18;2;23;250000;1;1;6.263;False;False;False;True
56;3;13;250000;7;7;9.785;False;False;True;True
38;4;16;250000;9;3;12.808;False;False;True;True
62;2;12;250000;8;7;9.942;False;False;True;True
38;2;16;250000;5;8;7.703;False;False;True;True
12;3;28;250000;0;0;4.521;False;False;False;True
63;3;12;250000;7;6;10.874;False;False;True;True
32;2;17;250000;5;4;7.576;False;False;True;True
64;2;12;250000;3;3;9.314;False;False;False;True
30;3;18;250000;10;4;13.782;False;False;True;True
8;2;35;250000;2;3;4.415;False;False;True;True
53;4;13;250000;10;6;14.867;False;False;True;True
6;3;40;250000;0;0;3.226;False;False;False;True
37;3;16;250000;4;37;7.535;False;False;True;True
62;2;12;250000;7;6;9.924;False;False;True;True
23;4;20;250000;3;3;7.447;False;False;True;True
29;4;18;250000;4;3;8.469;False;False;True;True
29;2;18;250000;5;5;7.68;False;False;True;True
13;2;27;250000;3;2;5.453;False;False;False;True
62;4;12;250000;8;4;11.743;False;False;True;True
34;2;17;250000;11;7;13.943;False;False;True;True
7;3;37;250000;0;0;3.275;False;False;False;True
6;4;40;250000;0;0;4.211;False;False;False;True
29;2;18;250000;5;5;7.672;False;False;True;True
18;4;23;250000;3;3;7.436;False;False;True;True
54;4;13;250000;9;5;12.746;False;False;True;True
44;2;15;250000;13;9;15.989;False;False;True;True
9;2;33;250000;5;3;6.537;False;False;True;True
39;2;16;250000;6;7;8.772;False;False;True;True
47;3;14;250000;6;6;9.756;False;False;True;True
10;4;31;250000;6;0;9.481;False;False;False;True
16;3;25;250000;3;3;6.517;False;False;False;True
9;2;33;250000;5;3;7.583;False;False;True;True
33;4;17;250000;8;4;12.676;False;False;True;True
33;4;17;250000;8;5;11.686;False;False;True;True
8;4;35;250000;4;2;8.438;False;False;True;True
26;4;19;250000;7;3;11.627;False;False;True;True
11;2;30;250000;5;3;7.622;False;False;True;True
29;2;18;250000;2;3;6.134;False;False;True;True
30;4;18;250000;1;1;6.281;False;False;False;True
8;2;35;250000;3;2;5.544;False;False;False;True
23;4;20;250000;4;2;8.498;False;False;False;True
19;4;22;250000;3;3;7.479;False;False;True;True
21;3;21;250000;3;21;6.521;False;False;True;True
33;3;17;250000;8;4;11.733;False;False;False;True
10;3;31;250000;4;1;6.451;False;False;False;True
62;2;12;250000;4;5;8.05;False;False;True;True
4;3;50;250000;0;0;3.23;False;False;False;True
44;2;15;250000;8;7;10.839;False;False;True;True
30;2;18;250000;6;5;8.703;False;False;True;True
34;2;17;250000;3;4;7.606;False;False;True;True
17;3;24;250000;4;4;7.567;False;False;True;True
23;2;20;250000;2;3;6.238;False;False;True;True
46;4;14;250000;6;6;10.727;False;False;True;True
55;2;13;250000;5;5;7.828;False;False;False;True
57;4;13;250000;11;6;15.897;False;False;True;True
54;3;13;250000;3;4;8.005;False;False;True;True
56;3;13;250000;8;5;10.786;False;False;True;True
27;3;19;250000;5;5;8.61;False;False;True;True
14;2;26;250000;3;3;5.565;False;False;True;True
56;4;13;250000;6;6;10.69;False;False;True;True
30;3;18;250000;3;30;6.463;False;False;True;True
34;2;17;250000;6;6;8.77;False;False;True;True
63;3;12;250000;7;5;10.923;False;False;True;True
19;4;22;250000;5;2;9.528;False;False;False;True
41;4;15;250000;4;5;8.646;False;False;True;True
8;4;35;250000;4;1;8.435;False;False;False;True
35;2;16;250000;3;4;7.575;False;False;True;True
61;2;12;250000;6;61;8.592;False;False;True;True
30;4;18;250000;4;3;8.543;False;False;True;True
56;2;13;250000;5;56;7.565;False;False;True;True
30;4;18;250000;6;3;10.593;False;False;True;True
18;2;23;250000;3;4;6.797;False;False;True;True
48;2;14;250000;11;7;13.954;False;False;True;True
25;2;20;250000;9;6;11.851;False;False;True;True
34;3;17;250000;3;34;31.234;True;False;True;True
44;4;15;250000;8;5;11.721;False;False;True;True
28;4;18;250000;3;2;7.448;False;False;False;True
35;3;16;250000;3;5;7.729;False;False;True;True
5;2;44;250000;3;1;5.396;False;False;False;True
51;2;14;250000;6;7;8.809;False;False;True;True
18;4;23;250000;4;3;8.482;False;False;True;True
30;2;18;250000;3;3;6.086;False;False;False;True
50;2;14;250000;7;6;8.793;False;False;True;True
61;2;12;250000;6;7;8.835;False;False;True;True
39;2;16;250000;6;7;8.758;False;False;True;True
25;2;20;250000;6;4;7.659;False;False;True;True
35;3;16;250000;2;3;7.64;False;False;True;True
47;2;14;250000;6;8;8.752;False;False;True;True
54;4;13;250000;6;5;10.783;False;False;True;True
41;3;15;250000;9;5;12.82;False;False;True;True
45;2;14;250000;7;8;9.816;False;False;True;True
29;2;18;250000;4;5;6.627;False;False;True;True
64;3;12;250000;4;5;9.482;False;False;True;True
56;4;13;250000;7;6;11.738;False;False;True;True
57;3;13;250000;8;7;10.845;False;False;True;True
53;2;13;250000;6;53;8.656;False;False;True;True
32;3;17;250000;3;3;7.598;False;False;False;True
58;2;13;250000;3;3;7.963;False;False;False;True
50;3;14;250000;9;6;12.926;False;False;True;True
10;3;31;250000;5;1;8.546;False;False;False;True
51;3;14;250000;7;6;10.86;False;False;True;True
31;4;17;250000;4;3;8.494;False;False;True;True
38;4;16;250000;8;5;12.679;False;False;True;True
50;2;14;250000;5;50;7.612;False;False;True;True
23;3;20;250000;5;4;8.625;False;False;True;True
5;4;44;250000;0;0;4.224;False;False;False;True
49;3;14;250000;10;8;13.935;False;False;True;True
48;4;14;250000;7;5;10.703;False;False;True;True
50;4;14;250000;8;50;12.788;False;False;True;True
18;4;23;250000;5;2;9.511;False;False;False;True
33;2;17;250000;8;5;9.772;False;False;True;True
21;4;21;250000;5;21;9.525;False;False;True;True
14;3;26;250000;2;2;5.427;False;False;False;True
22;3;21;250000;5;3;8.577;False;False;False;True
14;3;26;250000;5;2;8.55;False;False;False;True
32;2;17;250000;6;5;7.74;False;False;True;True
12;4;28;250000;3;1;7.371;False;False;False;True
42;3;15;250000;3;5;7.796;False;False;True;True
33;4;17;250000;5;5;9.574;False;False;True;True
19;2;22;250000;6;6;8.683;False;False;True;True
15;2;25;250000;3;2;5.574;False;False;False;True
16;4;25;250000;6;2;10.545;False;False;False;True
57;4;13;250000;5;5;9.69;False;False;True;True
14;3;26;250000;2;2;5.449;False;False;False;True
41;4;15;250000;5;4;8.541;False;False;True;True
42;2;15;250000;5;7;7.719;False;False;True;True
48;2;14;250000;8;7;10.842;False;False;True;True
10;2;31;250000;3;3;5.456;False;False;True;True
33;4;17;250000;8;4;12.702;False;False;True;True
43;2;15;250000;6;7;7.883;False;False;True;True
37;2;16;250000;5;8;7.724;False;False;True;True
10;2;31;250000;4;3;6.498;False;False;True;True
64;4;12;250000;5;6;9.765;False;False;True;True
22;4;21;250000;4;3;8.479;False;False;True;True
27;3;19;250000;1;1;6.229;False;False;False;True
21;3;21;250000;2;3;5.865;False;False;True;True
30;4;18;250000;3;3;7.457;False;False;True;True
18;4;23;250000;4;3;8.478;False;False;True;True
32;4;17;250000;7;4;11.679;False;False;True;True
62;4;12;250000;5;6;9.683;False;False;True;True
62;2;12;250000;6;6;9.026;False;False;True;True
24;4;20;250000;6;3;10.587;False;False;True;True
25;2;20;250000;4;5;6.617;False;False;True;True
9;2;33;250000;2;3;4.826;False;False;True;True
53;4;13;250000;8;5;11.762;False;False;True;True
6;4;40;250000;0;0;4.207;False;False;False;True
13;2;27;250000;2;3;4.56;False;False;True;True
12;4;28;250000;1;1;5.319;False;False;False;True
47;4;14;250000;8;5;12.721;False;False;True;True
20;3;22;250000;1;1;6.008;False;False;False;True
49;3;14;250000;6;7;9.808;False;False;True;True
32;2;17;250000;8;5;10.8;False;False;False;True
52;3;13;250000;3;5;7.893;False;False;True;True
61;3;12;250000;8;6;11.89;False;False;True;True
30;3;18;250000;3;3;6.566;False;False;False;True
27;4;19;250000;6;2;10.555;False;False;False;True
59;3;13;250000;5;7;8.757;False;False;True;True
47;2;14;250000;9;7;11.905;False;False;True;True
60;4;12;250000;5;4;9.708;False;False;False;True
19;3;22;250000;7;4;10.669;False;False;True;True
50;3;14;250000;6;7;9.742;False;False;True;True
48;2;14;250000;2;2;7.73;False;False;False;True
27;3;19;250000;2;2;6.224;False;False;False;True
32;2;17;250000;7;7;9.783;False;False;True;True
23;4;20;250000;4;3;8.501;False;False;True;True
25;3;20;250000;6;3;9.62;False;False;False;True
24;3;20;250000;4;4;7.603;False;False;True;True
55;4;13;250000;4;3;8.648;False;False;False;True
10;2;31;250000;0;0;4.622;False;False;False;True
15;4;25;250000;1;1;5.319;False;False;False;True
22;2;21;250000;7;22;9.647;False;False;True;True
25;2;20;250000;6;25;8.688;False;False;True;True
5;2;44;250000;2;2;4.334;False;False;True;True
25;3;20;250000;4;4;7.579;False;False;True;True
4;4;50;250000;0;0;4.217;False;False;False;True
45;2;14;250000;7;7;9.788;False;False;True;True
63;4;12;250000;8;6;12.796;False;False;True;True
16;3;25;250000;5;4;8.566;False;False;True;True
17;4;24;250000;5;3;9.496;False;False;True;True
18;2;23;250000;6;6;8.691;False;False;True;True
7;4;37;250000;0;0;4.228;False;False;False;True
13;3;27;250000;5;2;8.515;False;False;False;True
18;4;23;250000;3;3;7.46;False;False;True;True
49;3;14;250000;15;6;18.083;False;False;True;True
34;3;17;250000;1;1;7.606;False;False;False;True
43;3;15;250000;13;6;17.032;False;False;True;True
11;4;30;250000;0;0;4.334;False;False;False;True
51;2;14;250000;7;51;9.585;False;False;True;True
47;2;14;250000;5;7;7.75;False;False;True;True
55;2;13;250000;4;5;7.788;False;False;True;True
58;4;13;250000;6;5;10.804;False;False;True;True
54;4;13;250000;8;5;11.764;False;False;True;True
39;3;16;250000;10;6;13.849;False;False;True;True
12;4;28;250000;1;1;5.316;False;False;False;True
39;2;16;250000;6;8;8.759;False;False;True;True
28;4;18;250000;4;3;8.484;False;False;True;True
30;3;18;250000;1;1;6.203;False;False;False;True
56;3;13;250000;3;3;7.818;False;False;False;True
49;4;14;250000;6;5;10.737;False;False;True;True
64;3;12;250000;10;8;14.023;False;False;True;True
34;2;17;250000;4;5;7.482;False;False;True;True
6;4;40;250000;0;0;4.22;False;False;False;True
6;4;40;250000;0;0;4.224;False;False;False;True
55;4;13;250000;4;5;8.726;False;False;True;True
5;4;44;250000;0;0;4.221;False;False;False;True
29;4;18;250000;4;2;8.488;False;False;False;True
21;3;21;250000;6;3;9.646;False;False;False;True
22;3;21;250000;3;4;6.498;False;False;True;True
37;3;16;250000;10;7;12.865;False;False;True;True
13;2;27;250000;5;4;7.627;False;False;True;True
25;2;20;250000;6;4;7.692;False;False;True;True
50;3;14;250000;4;6;7.956;False;False;True;True
26;4;19;250000;6;3;10.568;False;False;True;True
37;3;16;250000;4;5;7.643;False;False;True;True
54;4;13;250000;9;5;12.796;False;False;True;True
34;2;17;250000;6;6;8.809;False;False;True;True
22;3;21;250000;6;8;9.681;False;False;True;True
52;3;13;250000;4;7;7.796;False;False;True;True
27;4;19;250000;3;3;7.456;False;False;True;True
45;4;14;250000;6;5;31.202;True;False;True;True
11;2;30;250000;3;3;5.436;False;False;True;True
51;2;14;250000;7;7;9.866;False;False;True;True
